NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
23;0;1;4:15.512;0;;3:14.956;0;26.790;0;33.766;0;32.1;4:15.512;12:34:15.512;3:14.956;0:26.790;0:33.766;;Nick HEIDFELD;0:02:39.463;;4;Mahindra Racing;MAHINDRA;
23;0;2;1:20.789;0;;29.108;0;24.035;0;27.646;0;101.5;5:36.301;12:35:36.301;0:29.108;0:24.035;0:27.646;;Nick HEIDFELD;;;4;Mahindra Racing;MAHINDRA;
23;0;3;1:08.325;3;;25.513;4;19.585;3;23.227;4;120.0;6:44.626;12:36:44.626;0:25.513;0:19.585;0:23.227;;Nick HEIDFELD;;;4;Mahindra Racing;MAHINDRA;
33;0;1;2:42.434;0;;1:48.876;0;25.398;0;28.160;0;50.5;2:42.434;12:32:42.434;1:48.876;0:25.398;0:28.160;;Stéphane SARRAZIN;0:01:18.275;;4;TECHEETAH;TECHEETAH;
33;0;2;1:15.491;0;;27.732;0;23.559;0;24.200;0;108.6;3:57.925;12:33:57.925;0:27.732;0:23.559;0:24.200;;Stéphane SARRAZIN;;;4;TECHEETAH;TECHEETAH;
33;0;3;1:08.890;2;;25.652;2;19.696;2;23.542;2;119.0;5:06.815;12:35:06.815;0:25.652;0:19.696;0:23.542;;Stéphane SARRAZIN;;;4;TECHEETAH;TECHEETAH;
4;0;1;4:03.130;0;;3:14.184;0;23.044;0;25.902;0;33.7;4:03.130;12:34:03.130;3:14.184;0:23.044;0:25.902;;Tom DILLMANN;0:02:41.078;;4;Venturi Formula E Team;VENTURI;
4;0;2;1:11.878;0;;26.672;0;20.318;0;24.888;0;114.0;5:15.008;12:35:15.008;0:26.672;0:20.318;0:24.888;;Tom DILLMANN;;;4;Venturi Formula E Team;VENTURI;
4;0;3;1:09.214;2;;25.906;2;19.625;2;23.683;2;118.4;6:24.222;12:36:24.222;0:25.906;0:19.625;0:23.683;;Tom DILLMANN;;;4;Venturi Formula E Team;VENTURI;
88;0;1;2:30.266;0;;1:38.694;0;24.415;0;27.157;0;54.6;2:30.266;12:32:30.266;1:38.694;0:24.415;0:27.157;;Oliver TURVEY;0:01:05.642;;4;NEXTEV NIO;NEXTEV;
88;0;2;1:19.580;0;;29.371;0;23.055;0;27.154;0;103.0;3:49.846;12:33:49.846;0:29.371;0:23.055;0:27.154;;Oliver TURVEY;;;4;NEXTEV NIO;NEXTEV;
88;0;3;1:08.607;2;;25.666;2;19.653;2;23.288;2;119.5;4:58.453;12:34:58.453;0:25.666;0:19.653;0:23.288;;Oliver TURVEY;;;4;NEXTEV NIO;NEXTEV;
9;0;1;1:26.763;0;;38.674;0;22.406;0;25.683;0;94.5;1:26.763;12:31:26.763;0:38.674;0:22.406;0:25.683;;Sébastien BUEMI;0:00:07.265;;4;Renault e.dams;RENAULT;
9;0;2;1:09.010;2;;25.564;2;19.816;2;23.630;2;118.8;2:35.773;12:32:35.773;0:25.564;0:19.816;0:23.630;;Sébastien BUEMI;;;4;Renault e.dams;RENAULT;
