NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
11;0;1;1:11.351;0;;35.693;0;18.527;0;17.131;0;89.1;1:11.351;12:21:11.351;0:35.693;0:18.527;0:17.131;;Lucas DI GRASSI;0:00:10.831;;3;ABT Schaeffler Audi Sport;ABT;
11;0;2;55.612;0;;21.195;0;17.467;0;16.950;0;114.3;2:06.963;12:22:06.963;0:21.195;0:17.467;0:16.950;;Lucas DI GRASSI;;;3;ABT Schaeffler Audi Sport;ABT;
11;0;3;53.556;2;;20.485;3;16.827;2;16.244;2;118.6;3:00.519;12:23:00.519;0:20.485;0:16.827;0:16.244;;Lucas DI GRASSI;;;3;ABT Schaeffler Audi Sport;ABT;
2;0;1;1:15.571;0;;38.291;0;19.194;0;18.086;0;84.1;1:15.571;12:21:15.571;0:38.291;0:19.194;0:18.086;;Sam BIRD;0:00:12.037;;3;DS Virgin Racing;VIRGIN;
2;0;2;1:01.522;0;;23.004;0;19.669;0;18.849;0;103.3;2:17.093;12:22:17.093;0:23.004;0:19.669;0:18.849;;Sam BIRD;;;3;DS Virgin Racing;VIRGIN;
2;0;3;53.729;2;;20.604;2;16.703;2;16.422;2;118.3;3:10.822;12:23:10.822;0:20.604;0:16.703;0:16.422;;Sam BIRD;;;3;DS Virgin Racing;VIRGIN;
27;0;1;1:54.586;0;;1:12.105;0;23.077;0;19.404;0;55.5;1:54.586;12:21:54.586;1:12.105;0:23.077;0:19.404;;Robin FRIJNS;0:00:44.018;;3;Andretti Formula E;ANDRETTI;
27;0;2;59.922;0;;23.173;0;19.426;0;17.323;0;106.0;2:54.508;12:22:54.508;0:23.173;0:19.426;0:17.323;;Robin FRIJNS;;;3;Andretti Formula E;ANDRETTI;
27;0;3;54.034;2;;20.593;2;17.156;2;16.285;2;117.6;3:48.542;12:23:48.542;0:20.593;0:17.156;0:16.285;;Robin FRIJNS;;;3;Andretti Formula E;ANDRETTI;
4;0;1;1:58.977;0;;1:17.994;0;21.039;0;19.944;0;53.4;1:58.977;12:21:58.977;1:17.994;0:21.039;0:19.944;;Stéphane SARRAZIN;0:00:52.430;;3;Venturi Formula E Team;VENTURI;
4;0;2;58.393;0;;21.845;0;19.800;0;16.748;0;108.8;2:57.370;12:22:57.370;0:21.845;0:19.800;0:16.748;;Stéphane SARRAZIN;;;3;Venturi Formula E Team;VENTURI;
4;0;3;53.846;2;;20.500;2;17.059;2;16.287;2;118.0;3:51.216;12:23:51.216;0:20.500;0:17.059;0:16.287;;Stéphane SARRAZIN;;;3;Venturi Formula E Team;VENTURI;
5;0;1;1:37.770;0;;58.844;0;21.123;0;17.803;0;65.0;1:37.770;12:21:37.770;0:58.844;0:21.123;0:17.803;;Maro ENGEL;0:00:32.285;;3;Venturi Formula E Team;VENTURI;
5;0;2;1:00.878;0;;22.422;0;20.444;0;18.012;0;104.4;2:38.648;12:22:38.648;0:22.422;0:20.444;0:18.012;;Maro ENGEL;;;3;Venturi Formula E Team;VENTURI;
5;0;3;53.397;4;;20.648;2;16.670;4;16.079;4;119.0;3:32.045;12:23:32.045;0:20.648;0:16.670;0:16.079;;Maro ENGEL;;;3;Venturi Formula E Team;VENTURI;
