NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
19;0;1;1:51.951;0;;1:00.194;0;24.664;0;27.093;0;59.8;1:51.951;11:11:51.951;1:00.194;0:24.664;0:27.093;;Felix Rosenqvist;0:00:36.581;;2;Mahindra Racing;;
19;0;2;1:13.000;0;;18.432;0;25.617;0;28.951;0;91.7;3:04.951;11:13:04.951;0:18.432;0:25.617;0:28.951;;Felix Rosenqvist;;;2;Mahindra Racing;;
19;0;3;1:02.878;2;;17.660;4;21.018;2;24.200;2;106.5;4:07.829;11:14:07.829;0:17.660;0:21.018;0:24.200;;Felix Rosenqvist;;;2;Mahindra Racing;;
20;0;1;2:40.229;0;;1:39.148;0;29.357;0;31.724;0;41.8;2:40.229;11:12:40.229;1:39.148;0:29.357;0:31.724;;Mitch Evans;0:01:09.702;;2;Panasonic Jaguar Racing;;
20;0;2;1:14.182;0;;22.501;0;25.138;0;26.543;0;90.3;3:54.411;11:13:54.411;0:22.501;0:25.138;0:26.543;;Mitch Evans;;;2;Panasonic Jaguar Racing;;
20;0;3;1:02.577;4;;17.701;2;20.806;4;24.070;4;107.0;4:56.988;11:14:56.988;0:17.701;0:20.806;0:24.070;;Mitch Evans;;;2;Panasonic Jaguar Racing;;
27;0;1;3:22.987;0;;2:32.099;0;23.975;0;26.913;0;33.0;3:22.987;11:13:22.987;2:32.099;0:23.975;0:26.913;;Kamui Kobayashi;0:02:08.563;;2;Andretti Formula E;;
27;0;2;1:12.232;0;;19.877;0;24.519;0;27.836;0;92.7;4:35.219;11:14:35.219;0:19.877;0:24.519;0:27.836;;Kamui Kobayashi;;;2;Andretti Formula E;;
27;0;3;1:03.473;2;;17.874;2;21.216;2;24.383;2;105.5;5:38.692;11:15:38.692;0:17.874;0:21.216;0:24.383;;Kamui Kobayashi;;;2;Andretti Formula E;;
5;0;1;2:21.125;0;;1:27.009;0;25.267;0;28.849;0;47.4;2:21.125;11:12:21.125;1:27.009;0:25.267;0:28.849;;Maro Engel;0:01:04.218;;2;Venturi Formula E Team;;
5;0;2;1:14.345;0;;19.464;0;24.880;0;30.001;0;90.1;3:35.470;11:13:35.470;0:19.464;0:24.880;0:30.001;;Maro Engel;;;2;Venturi Formula E Team;;
5;0;3;1:03.446;2;;17.973;2;21.350;2;24.123;2;105.5;4:38.916;11:14:38.916;0:17.973;0:21.350;0:24.123;;Maro Engel;;;2;Venturi Formula E Team;;
9;0;1;2:52.686;0;;2:01.887;0;23.278;0;27.521;0;38.8;2:52.686;11:12:52.686;2:01.887;0:23.278;0:27.521;;Sébastien Buemi;0:01:37.144;;2;Renault e.dams;;
9;0;2;1:08.404;0;;19.016;0;23.282;0;26.106;0;97.9;4:01.090;11:14:01.090;0:19.016;0:23.282;0:26.106;;Sébastien Buemi;;;2;Renault e.dams;;
9;0;3;1:05.346;2;;17.730;2;22.014;2;25.602;2;102.5;5:06.436;11:15:06.436;0:17.730;0:22.014;0:25.602;;Sébastien Buemi;;;2;Renault e.dams;;
