NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
19;0;1;4:03.284;0;;3:12.407;0;24.456;0;26.421;0;28.9;4:03.284;12:24:03.284;3:12.407;0:24.456;0:26.421;;Felix ROSENQVIST;0:02:39.413;;3;Mahindra Racing;MAHINDRA;
19;0;2;1:23.253;0;;34.578;0;24.561;0;24.114;0;84.5;5:26.537;12:25:26.537;0:34.578;0:24.561;0:24.114;;Felix ROSENQVIST;;;3;Mahindra Racing;MAHINDRA;
19;0;3;1:04.300;2;;24.698;4;19.089;2;20.513;2;109.3;6:30.837;12:26:30.837;0:24.698;0:19.089;0:20.513;;Felix ROSENQVIST;;;3;Mahindra Racing;MAHINDRA;
3;0;1;2:00.351;0;;1:18.743;0;19.352;0;22.256;0;58.4;2:00.351;12:22:00.351;1:18.743;0:19.352;0:22.256;;Nelson PIQUET JR;0:00:48.605;;3;NEXTEV NIO;NEXTEV;
3;0;2;1:04.822;0;;25.742;0;18.052;0;21.028;0;108.5;3:05.173;12:23:05.173;0:25.742;0:18.052;0:21.028;;Nelson PIQUET JR;;;3;NEXTEV NIO;NEXTEV;
3;0;3;1:03.361;2;;25.099;2;17.580;2;20.682;2;111.0;4:08.534;12:24:08.534;0:25.099;0:17.580;0:20.682;;Nelson PIQUET JR;;;3;NEXTEV NIO;NEXTEV;
37;0;1;1:31.422;0;;47.701;0;20.534;0;23.187;0;76.9;1:31.422;12:21:31.422;0:47.701;0:20.534;0:23.187;;Alex LYNN;0:00:15.592;;3;DS Virgin Racing;VIRGIN;
37;0;2;1:07.615;0;;26.659;0;19.094;0;21.862;0;104.0;2:39.037;12:22:39.037;0:26.659;0:19.094;0:21.862;;Alex LYNN;;;3;DS Virgin Racing;VIRGIN;
37;0;3;1:03.009;2;;24.936;2;17.547;4;20.526;2;111.6;3:42.046;12:23:42.046;0:24.936;0:17.547;0:20.526;;Alex LYNN;;;3;DS Virgin Racing;VIRGIN;
47;0;1;1:37.148;0;;51.479;0;21.225;0;24.444;0;72.4;1:37.148;12:21:37.148;0:51.479;0:21.225;0:24.444;;Adam CARROLL;0:00:19.314;;3;Panasonic Jaguar Racing;JAGUAR;
47;0;2;1:09.365;0;;28.245;0;19.630;0;21.490;0;101.4;2:46.513;12:22:46.513;0:28.245;0:19.630;0:21.490;;Adam CARROLL;;;3;Panasonic Jaguar Racing;JAGUAR;
47;0;3;1:03.555;2;;24.988;2;17.972;2;20.595;2;110.6;3:50.068;12:23:50.068;0:24.988;0:17.972;0:20.595;;Adam CARROLL;;;3;Panasonic Jaguar Racing;JAGUAR;
66;0;1;4:12.025;0;;3:22.742;0;21.773;0;27.510;0;27.9;4:12.025;12:24:12.025;3:22.742;0:21.773;0:27.510;;Daniel ABT;0:02:49.480;;3;ABT Schaeffler Audi Sport;ABT;
66;0;2;1:22.329;0;;27.184;0;31.115;0;24.030;0;85.4;5:34.354;12:25:34.354;0:27.184;0:31.115;0:24.030;;Daniel ABT;;;3;ABT Schaeffler Audi Sport;ABT;
66;0;3;1:02.888;3;;24.743;2;17.769;2;20.376;3;111.8;6:37.242;12:26:37.242;0:24.743;0:17.769;0:20.376;;Daniel ABT;;;3;ABT Schaeffler Audi Sport;ABT;
