NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
25;0;1;2:04.787;0;;1:12.211;0;26.515;0;26.061;0;55.4;2:04.787;12:22:04.787;1:12.211;0:26.515;0:26.061;;Jean-Eric VERGNE;0:00:48.662;;3;TECHEETAH;TECHEETAH;
25;0;2;1:09.061;0;;18.052;0;25.735;0;25.274;0;100.1;3:13.848;12:23:13.848;0:18.052;0:25.735;0:25.274;;Jean-Eric VERGNE;;;3;TECHEETAH;TECHEETAH;
25;0;3;1:02.274;3;;16.896;2;24.868;2;20.510;3;111.0;4:16.122;12:24:16.122;0:16.896;0:24.868;0:20.510;;Jean-Eric VERGNE;;;3;TECHEETAH;TECHEETAH;
33;0;1;2:22.048;0;;1:31.824;0;27.192;0;23.032;0;48.7;2:22.048;12:22:22.048;1:31.824;0:27.192;0:23.032;;Esteban GUTIERREZ;0:01:11.110;;3;TECHEETAH;TECHEETAH;
33;0;2;1:07.290;0;;18.029;0;25.550;0;23.711;0;102.7;3:29.338;12:23:29.338;0:18.029;0:25.550;0:23.711;;Esteban GUTIERREZ;;;3;TECHEETAH;TECHEETAH;
33;0;3;1:02.597;2;;16.879;4;24.960;2;20.758;2;110.4;4:31.935;12:24:31.935;0:16.879;0:24.960;0:20.758;;Esteban GUTIERREZ;;;3;TECHEETAH;TECHEETAH;
4;0;1;1:44.097;0;;55.376;0;26.199;0;22.522;0;66.4;1:44.097;12:21:44.097;0:55.376;0:26.199;0:22.522;;Stéphane SARRAZIN;0:00:35.731;;3;Venturi Formula E Team;VENTURI;
4;0;2;1:06.121;2;;18.737;0;25.743;0;21.641;2;104.5;2:50.218;12:22:50.218;0:18.737;0:25.743;0:21.641;;Stéphane SARRAZIN;;;3;Venturi Formula E Team;VENTURI;
4;0;3;1:31.050;0;;17.213;2;25.421;2;48.416;0;75.9;4:21.268;12:24:21.268;0:17.213;0:25.421;0:48.416;;Stéphane SARRAZIN;;;3;Venturi Formula E Team;VENTURI;
7;0;1;1:23.876;0;;33.808;0;26.358;0;23.710;0;82.4;1:23.876;12:21:23.876;0:33.808;0:26.358;0:23.710;;Jérôme D'AMBROSIO;0:00:12.972;;3;Faraday Future Dragon Racing;FARADAY;
7;0;2;1:09.629;0;;18.414;0;26.169;0;25.046;0;99.3;2:33.505;12:22:33.505;0:18.414;0:26.169;0:25.046;;Jérôme D'AMBROSIO;;;3;Faraday Future Dragon Racing;FARADAY;
7;0;3;1:02.814;2;;17.020;2;25.060;2;20.734;2;110.0;3:36.319;12:23:36.319;0:17.020;0:25.060;0:20.734;;Jérôme D'AMBROSIO;;;3;Faraday Future Dragon Racing;FARADAY;
88;0;1;1:35.838;0;;44.576;0;27.414;0;23.848;0;72.1;1:35.838;12:21:35.838;0:44.576;0:27.414;0:23.848;;Oliver TURVEY;0:00:22.542;;3;NEXTEV NIO;NEXTEV;
88;0;2;1:09.822;0;;19.516;0;26.437;0;23.869;0;99.0;2:45.660;12:22:45.660;0:19.516;0:26.437;0:23.869;;Oliver TURVEY;;;3;NEXTEV NIO;NEXTEV;
88;0;3;1:02.384;2;;17.014;2;24.849;3;20.521;2;110.8;3:48.044;12:23:48.044;0:17.014;0:24.849;0:20.521;;Oliver TURVEY;;;3;NEXTEV NIO;NEXTEV;
