NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
23;0;1;4:11.534;0;;3:21.614;0;26.356;0;23.564;0;27.5;4:11.534;12:34:11.534;3:21.614;0:26.356;0:23.564;;Nick HEIDFELD;0:03:00.225;;4;Mahindra Racing;MAHINDRA;
23;0;2;1:17.094;0;;20.800;0;30.037;0;26.257;0;89.7;5:28.628;12:35:28.628;0:20.800;0:30.037;0:26.257;;Nick HEIDFELD;;;4;Mahindra Racing;MAHINDRA;
23;0;3;1:02.611;3;;17.250;2;24.640;4;20.721;3;110.4;6:31.239;12:36:31.239;0:17.250;0:24.640;0:20.721;;Nick HEIDFELD;;;4;Mahindra Racing;MAHINDRA;
27;0;1;1:54.103;0;;1:00.942;0;28.376;0;24.785;0;60.6;1:54.103;12:31:54.103;1:00.942;0:28.376;0:24.785;;Robin FRIJNS;0:00:38.268;;4;Andretti Formula E;ANDRETTI;
27;0;2;1:05.518;0;;18.826;0;25.329;0;21.363;0;105.5;2:59.621;12:32:59.621;0:18.826;0:25.329;0:21.363;;Robin FRIJNS;;;4;Andretti Formula E;ANDRETTI;
27;0;3;1:02.654;2;;17.126;3;24.681;2;20.847;2;110.3;4:02.275;12:34:02.275;0:17.126;0:24.681;0:20.847;;Robin FRIJNS;;;4;Andretti Formula E;ANDRETTI;
28;0;1;1:33.316;0;;41.250;0;26.325;0;25.741;0;74.1;1:33.316;12:31:33.316;0:41.250;0:26.325;0:25.741;;Antonio Felix DA COSTA;0:00:20.431;;4;Andretti Formula E;ANDRETTI;
28;0;2;1:10.893;0;;18.468;0;27.750;0;24.675;0;97.5;2:44.209;12:32:44.209;0:18.468;0:27.750;0:24.675;;Antonio Felix DA COSTA;;;4;Andretti Formula E;ANDRETTI;
28;0;3;1:03.268;2;;17.464;2;24.945;2;20.859;2;109.2;3:47.477;12:33:47.477;0:17.464;0:24.945;0:20.859;;Antonio Felix DA COSTA;;;4;Andretti Formula E;ANDRETTI;
47;0;1;2:04.969;0;;1:13.843;0;27.451;0;23.675;0;55.3;2:04.969;12:32:04.969;1:13.843;0:27.451;0:23.675;;Adam CARROLL;0:00:53.152;;4;Panasonic Jaguar Racing;JAGUAR;
47;0;2;1:09.429;0;;19.144;0;27.541;0;22.744;0;99.6;3:14.398;12:33:14.398;0:19.144;0:27.541;0:22.744;;Adam CARROLL;;;4;Panasonic Jaguar Racing;JAGUAR;
47;0;3;1:03.771;2;;17.272;2;25.225;2;21.274;2;108.4;4:18.169;12:34:18.169;0:17.272;0:25.225;0:21.274;;Adam CARROLL;;;4;Panasonic Jaguar Racing;JAGUAR;
5;0;1;1:31.153;0;;39.816;0;26.731;0;24.606;0;75.8;1:31.153;12:31:31.153;0:39.816;0:26.731;0:24.606;;Tom DILLMANN;0:00:18.520;;4;Venturi Formula E Team;VENTURI;
5;0;2;1:10.135;0;;18.788;0;26.513;0;24.834;0;98.6;2:41.288;12:32:41.288;0:18.788;0:26.513;0:24.834;;Tom DILLMANN;;;4;Venturi Formula E Team;VENTURI;
5;0;3;1:03.024;2;;17.362;2;24.934;2;20.728;2;109.7;3:44.312;12:33:44.312;0:17.362;0:24.934;0:20.728;;Tom DILLMANN;;;4;Venturi Formula E Team;VENTURI;
