NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
27;0;1;2:43.354;0;;1:40.164;0;33.773;0;29.417;0;60.5;2:43.354;12:22:43.354;1:40.164;0:33.773;0:29.417;;Robin FRIJNS;0:01:18.061;;3;Andretti Formula E;ANDRETTI;
27;0;2;1:30.561;0;;30.598;0;32.074;0;27.889;0;109.1;4:13.915;12:24:13.915;0:30.598;0:32.074;0:27.889;;Robin FRIJNS;;;3;Andretti Formula E;ANDRETTI;
27;0;3;1:23.655;2;;27.605;2;29.537;2;26.513;2;118.1;5:37.570;12:25:37.570;0:27.605;0:29.537;0:26.513;;Robin FRIJNS;;;3;Andretti Formula E;ANDRETTI;
28;0;1;1:43.903;0;;42.746;0;32.148;0;29.009;0;95.1;1:43.903;12:21:43.903;0:42.746;0:32.148;0:29.009;;Antonio Felix DA COSTA;0:00:20.531;;3;Andretti Formula E;ANDRETTI;
28;0;2;1:27.087;0;;29.639;0;30.520;0;26.928;0;113.5;3:10.990;12:23:10.990;0:29.639;0:30.520;0:26.928;;Antonio Felix DA COSTA;;;3;Andretti Formula E;ANDRETTI;
28;0;3;1:23.635;2;;28.056;2;29.143;2;26.436;2;118.2;4:34.625;12:24:34.625;0:28.056;0:29.143;0:26.436;;Antonio Felix DA COSTA;;;3;Andretti Formula E;ANDRETTI;
3;0;1;2:47.515;0;;1:45.964;0;32.224;0;29.327;0;59.0;2:47.515;12:22:47.515;1:45.964;0:32.224;0:29.327;;Nelson PIQUET JR;0:01:24.239;;3;NEXTEV NIO;NEXTEV;
3;0;2;1:30.017;0;;30.000;0;31.661;0;28.356;0;109.8;4:17.532;12:24:17.532;0:30.000;0:31.661;0:28.356;;Nelson PIQUET JR;;;3;NEXTEV NIO;NEXTEV;
3;0;3;1:22.972;3;;27.327;3;29.248;2;26.397;3;119.1;5:40.504;12:25:40.504;0:27.327;0:29.248;0:26.397;;Nelson PIQUET JR;;;3;NEXTEV NIO;NEXTEV;
33;0;1;2:28.595;0;;1:26.952;0;32.663;0;28.980;0;66.5;2:28.595;12:22:28.595;1:26.952;0:32.663;0:28.980;;Stéphane SARRAZIN;0:01:04.276;;3;TECHEETAH;TECHEETAH;
33;0;2;1:30.014;0;;29.843;0;32.419;0;27.752;0;109.8;3:58.609;12:23:58.609;0:29.843;0:32.419;0:27.752;;Stéphane SARRAZIN;;;3;TECHEETAH;TECHEETAH;
33;0;3;1:23.057;2;;27.565;2;29.086;3;26.406;2;119.0;5:21.666;12:25:21.666;0:27.565;0:29.086;0:26.406;;Stéphane SARRAZIN;;;3;TECHEETAH;TECHEETAH;
88;0;1;3:40.750;0;;2:35.839;0;35.154;0;29.757;0;44.8;3:40.750;12:23:40.750;2:35.839;0:35.154;0:29.757;;Oliver TURVEY;0:02:11.633;;3;NEXTEV NIO;NEXTEV;
88;0;2;1:30.704;0;;30.825;0;31.111;0;28.768;0;108.9;5:11.454;12:25:11.454;0:30.825;0:31.111;0:28.768;;Oliver TURVEY;;;3;NEXTEV NIO;NEXTEV;
88;0;3;1:23.709;2;;27.543;2;29.417;2;26.749;2;118.1;6:35.163;12:26:35.163;0:27.543;0:29.417;0:26.749;;Oliver TURVEY;;;3;NEXTEV NIO;NEXTEV;
