TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1500211206;16/07/2017 13:20:06;24;26,6667;76;1013,68;2,12187;296;
1500211216;16/07/2017 13:20:16;24;26,6667;76;1013,68;2,12187;296;
1500211226;16/07/2017 13:20:26;24;26,6667;76;1013,68;2,12187;296;
1500211236;16/07/2017 13:20:36;24;26,6667;76;1013,68;2,12187;296;
1500211246;16/07/2017 13:20:46;24;26,6667;76;1013,68;2,12187;296;
1500211256;16/07/2017 13:20:56;24;26,6667;76;1013,68;2,12187;296;
1500211266;16/07/2017 13:21:06;24;26,6667;76;1013,68;2,12187;296;
1500211276;16/07/2017 13:21:16;24;26,6667;76;1013,68;2,12187;296;
1500211286;16/07/2017 13:21:26;24;26,6667;76;1013,68;2,12187;296;
1500211296;16/07/2017 13:21:36;24;26,6667;76;1013,68;2,12187;296;
1500211306;16/07/2017 13:21:46;24;26,6667;76;1013,68;2,12187;296;
1500211316;16/07/2017 13:21:56;24;26,6667;76;1013,65;2,12187;296;
1500211326;16/07/2017 13:22:06;24;26,6667;76;1013,65;2,12187;296;
1500211336;16/07/2017 13:22:16;24;26,6667;76;1013,65;2,12187;296;
1500211346;16/07/2017 13:22:26;24;26,6667;76;1013,65;2,12187;296;
1500211356;16/07/2017 13:22:36;24;26,6667;76;1013,65;2,12187;296;
1500211366;16/07/2017 13:22:46;24;26,6667;76;1013,65;2,12187;296;
1500211376;16/07/2017 13:22:56;24;26,6667;76;1013,72;2,12187;296;
1500211386;16/07/2017 13:23:06;24;26,6667;76;1013,72;2,12187;296;
1500211396;16/07/2017 13:23:16;24;26,6667;76;1013,72;2,12187;296;
1500211406;16/07/2017 13:23:26;24;26,6667;76;1013,72;2,12187;296;
1500211416;16/07/2017 13:23:36;24;26,6667;76;1013,72;2,12187;296;
1500211426;16/07/2017 13:23:46;24;26,6667;76;1013,72;2,12187;296;
1500211436;16/07/2017 13:23:56;24;26,6667;76;1013,61;2,12187;296;
1500211446;16/07/2017 13:24:06;24;26,6667;76;1013,61;2,12187;296;
1500211456;16/07/2017 13:24:16;24;26,6667;76;1013,61;2,12187;296;
1500211466;16/07/2017 13:24:26;24;26,6667;76;1013,61;2,12187;296;
1500211476;16/07/2017 13:24:36;24;26,6667;76;1013,61;2,12187;296;
1500211486;16/07/2017 13:24:46;24;26,6667;76;1013,61;2,12187;296;
1500211496;16/07/2017 13:24:56;24;26,6667;76;1013,65;2,12187;296;
1500211506;16/07/2017 13:25:06;24;26,6667;76;1013,65;2,12187;296;
1500211516;16/07/2017 13:25:16;24;26,6667;76;1013,65;2,12187;296;
1500211526;16/07/2017 13:25:26;24;26,6667;76;1013,65;2,12187;296;
1500211536;16/07/2017 13:25:36;24,2778;26,6667;76;1013,65;3,1828;293;
1500211546;16/07/2017 13:25:46;24,2778;26,6667;76;1013,65;3,1828;293;
1500211556;16/07/2017 13:25:56;24,2778;26,6667;76;1013,68;1,06093;286;
