,Unnamed: 0,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
454,28,23,2,1:13.505,0,94.0,5:43.410,2020-11-10 12:25:43.410,Nick HEIDFELD,,,3,Mahindra Racing,,,,,
455,29,23,3,1:02.058,2,111.4,6:45.468,2020-11-10 12:26:45.468,Nick HEIDFELD,,,3,Mahindra Racing,,14.9444,21.1111,2.121865,175.5
456,30,28,1,1:43.302,0,53.7,1:43.302,2020-11-10 12:21:43.302,Antonio Felix DA COSTA,0:00:21.013,,3,Andretti Formula E,,15.1667,21.1111,10.6093,249.0
457,31,28,2,1:15.458,0,91.6,2:58.760,2020-11-10 12:22:58.760,Antonio Felix DA COSTA,,,3,Andretti Formula E,,,,,
458,32,28,3,1:01.563,3,112.3,4:00.323,2020-11-10 12:24:00.323,Antonio Felix DA COSTA,,,3,Andretti Formula E,,,,,
459,33,36,1,1:49.091,0,50.8,1:49.091,2020-11-10 12:21:49.091,Alex LYNN,0:00:18.852,,3,DS Virgin Racing,,15.1667,21.1111,10.6093,249.0
460,34,36,2,1:19.450,0,87.0,3:08.541,2020-11-10 12:23:08.541,Alex LYNN,,,3,DS Virgin Racing,,,,,
461,35,36,3,1:02.139,2,111.2,4:10.680,2020-11-10 12:24:10.680,Alex LYNN,,,3,DS Virgin Racing,,,,,
462,36,4,1,1:37.679,0,56.8,1:37.679,2020-11-10 12:21:37.679,Edoardo MORTARA,0:00:22.141,,3,Venturi Formula E Team,,15.2222,21.1111,1.06093,221.0
463,37,4,2,1:11.385,0,96.8,2:49.064,2020-11-10 12:22:49.064,Edoardo MORTARA,,,3,Venturi Formula E Team,,,,,
464,38,4,3,1:02.834,2,110.0,3:51.898,2020-11-10 12:23:51.898,Edoardo MORTARA,,,3,Venturi Formula E Team,,,,,
465,39,6,1,1:59.784,0,46.3,1:59.784,2020-11-10 12:21:59.784,José Maria LOPEZ,0:00:42.995,,3,DRAGON,,15.1667,21.1111,10.6093,249.0
466,40,6,2,1:13.852,0,93.6,3:13.636,2020-11-10 12:23:13.636,José Maria LOPEZ,,,3,DRAGON,,,,,
467,41,6,3,1:01.902,2,111.7,4:15.538,2020-11-10 12:24:15.538,José Maria LOPEZ,,,3,DRAGON,,,,,
468,42,27,1,1:45.440,0,52.6,1:45.440,2020-11-10 12:31:45.440,Tom BLOMQVIST,0:00:21.413,,4,Andretti Formula E,,15.3333,21.6667,1.06093,104.0
469,43,27,2,1:19.405,0,87.0,3:04.845,2020-11-10 12:33:04.845,Tom BLOMQVIST,,,4,Andretti Formula E,,,,,
470,44,27,3,1:02.823,2,110.0,4:07.668,2020-11-10 12:34:07.668,Tom BLOMQVIST,,,4,Andretti Formula E,,15.30555,21.6667,1.06093,172.0
471,45,5,1,1:53.897,0,48.7,1:53.897,2020-11-10 12:31:53.897,Maro ENGEL,0:00:38.375,,4,Venturi Formula E Team,,15.3333,21.6667,1.06093,104.0
472,46,5,2,1:17.392,0,89.3,3:11.289,2020-11-10 12:33:11.289,Maro ENGEL,,,4,Venturi Formula E Team,,,,,
473,47,5,3,1:01.756,3,111.9,4:13.045,2020-11-10 12:34:13.045,Maro ENGEL,,,4,Venturi Formula E Team,,15.30555,21.6667,1.06093,172.0
474,48,68,1,2:03.346,0,44.9,2:03.346,2020-11-10 12:32:03.346, MA Qing Hua,0:00:47.429,,4,NIO Formula E Team,,15.3333,21.6667,1.06093,104.0
475,49,68,2,1:14.080,0,93.3,3:17.426,2020-11-10 12:33:17.426, MA Qing Hua,,,4,NIO Formula E Team,,,,,
476,50,68,3,1:02.998,2,109.7,4:20.424,2020-11-10 12:34:20.424, MA Qing Hua,,,4,NIO Formula E Team,,15.30555,21.6667,1.06093,172.0
477,51,7,1,1:36.259,0,57.6,1:36.259,2020-11-10 12:31:36.259,Jérôme D'AMBROSIO,0:00:22.623,,4,DRAGON,,15.3333,21.6667,1.06093,104.0
478,52,7,2,1:09.345,0,99.7,2:45.604,2020-11-10 12:32:45.604,Jérôme D'AMBROSIO,,,4,DRAGON,,,,,
479,53,7,3,1:01.836,2,111.8,3:47.440,2020-11-10 12:33:47.440,Jérôme D'AMBROSIO,,,4,DRAGON,,15.2778,21.6667,1.06093,240.0
480,54,8,1,1:24.716,0,65.4,1:24.716,2020-11-10 12:31:24.716,Nicolas PROST,0:00:11.300,,4,Renault e.dams,,15.3333,21.6667,1.06093,104.0
481,55,8,2,1:10.174,0,98.5,2:34.890,2020-11-10 12:32:34.890,Nicolas PROST,,,4,Renault e.dams,,,,,
482,56,8,3,1:02.092,2,111.3,3:36.982,2020-11-10 12:33:36.982,Nicolas PROST,,,4,Renault e.dams,,15.2778,21.6667,1.06093,240.0
