NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
1;0;1;2:01.075;0;;39.684;0;33.441;0;47.950;0;28.2;2:01.075;08:02:01.075;0:39.684;0:33.441;0:47.950;;Lucas DI GRASSI;0:00:10.896;;;Audi Sport ABT Schaeffler;;
1;0;2;1:42.479;0;;32.493;0;30.648;0;39.338;0;100.5;3:43.554;08:03:43.554;0:32.493;0:30.648;0:39.338;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;3;1:40.551;0;;31.714;0;30.165;0;38.672;0;102.4;5:24.105;08:05:24.105;0:31.714;0:30.165;0:38.672;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;4;5:18.507;0;B;31.692;0;31.030;0;4:15.785;0;32.3;10:42.612;08:10:42.612;0:31.692;0:31.030;4:15.785;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;5;1:45.382;0;;31.223;0;31.232;0;42.927;0;97.7;12:27.994;08:12:27.994;0:31.223;0:31.232;0:42.927;;Lucas DI GRASSI;0:03:42.682;;;Audi Sport ABT Schaeffler;;
1;0;6;1:38.737;0;;31.070;0;29.583;0;38.084;0;104.3;14:06.731;08:14:06.731;0:31.070;0:29.583;0:38.084;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;7;1:42.298;0;;30.902;0;30.554;0;40.842;0;100.6;15:49.029;08:15:49.029;0:30.902;0:30.554;0:40.842;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;8;1:37.987;0;;30.636;0;29.613;0;37.738;0;105.1;17:27.016;08:17:27.016;0:30.636;0:29.613;0:37.738;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;9;1:52.465;0;;36.020;0;32.992;0;43.453;0;91.5;19:19.481;08:19:19.481;0:36.020;0:32.992;0:43.453;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;10;1:37.490;0;;30.627;0;29.427;0;37.436;2;105.6;20:56.971;08:20:56.971;0:30.627;0:29.427;0:37.436;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;11;1:51.802;0;;34.205;0;33.215;0;44.382;0;92.1;22:48.773;08:22:48.773;0:34.205;0:33.215;0:44.382;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;12;1:37.231;2;;30.313;2;29.259;2;37.659;0;105.9;24:26.004;08:24:26.004;0:30.313;0:29.259;0:37.659;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;13;8:04.222;0;B;33.468;0;33.497;0;6:57.257;0;21.3;32:30.226;08:32:30.226;0:33.468;0:33.497;6:57.257;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;14;1:43.327;0;;29.968;0;31.690;0;41.669;0;99.6;34:13.553;08:34:13.553;0:29.968;0:31.690;0:41.669;;Lucas DI GRASSI;0:06:20.369;;;Audi Sport ABT Schaeffler;;
1;0;15;1:41.464;0;;31.432;0;30.473;0;39.559;0;101.5;35:55.017;08:35:55.017;0:31.432;0:30.473;0:39.559;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;16;1:41.179;0;;31.444;0;30.226;0;39.509;0;101.8;37:36.196;08:37:36.196;0:31.444;0:30.226;0:39.509;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
1;0;17;1:42.179;0;;31.258;0;32.096;0;38.825;0;100.8;39:18.375;08:39:18.375;0:31.258;0:32.096;0:38.825;;Lucas DI GRASSI;;;;Audi Sport ABT Schaeffler;;
16;0;1;6:41.190;0;;5:22.208;0;34.291;0;44.691;0;8.5;6:41.190;08:06:41.190;5:22.208;0:34.291;0:44.691;;Oliver TURVEY;0:04:52.659;;;NIO Formula E Team;;
16;0;2;1:48.858;0;;33.905;0;32.047;0;42.906;0;94.6;8:30.048;08:08:30.048;0:33.905;0:32.047;0:42.906;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;3;1:40.822;0;;31.337;0;30.398;0;39.087;0;102.1;10:10.870;08:10:10.870;0:31.337;0:30.398;0:39.087;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;4;1:41.637;0;;31.678;0;30.079;0;39.880;0;101.3;11:52.507;08:11:52.507;0:31.678;0:30.079;0:39.880;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;5;1:39.255;0;;30.750;0;30.011;0;38.494;0;103.7;13:31.762;08:13:31.762;0:30.750;0:30.011;0:38.494;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;6;1:48.436;0;;31.276;0;33.131;0;44.029;0;95.0;15:20.198;08:15:20.198;0:31.276;0:33.131;0:44.029;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;7;1:38.828;0;;30.798;0;29.811;0;38.219;0;104.2;16:59.026;08:16:59.026;0:30.798;0:29.811;0:38.219;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;8;1:55.831;0;;32.771;0;36.960;0;46.100;0;88.9;18:54.857;08:18:54.857;0:32.771;0:36.960;0:46.100;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;9;1:49.127;0;;32.100;0;32.566;0;44.461;0;94.3;20:43.984;08:20:43.984;0:32.100;0:32.566;0:44.461;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;10;1:42.946;0;;31.792;0;30.775;0;40.379;0;100.0;22:26.930;08:22:26.930;0:31.792;0:30.775;0:40.379;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;11;1:41.948;0;;31.775;0;30.680;0;39.493;0;101.0;24:08.878;08:24:08.878;0:31.775;0:30.680;0:39.493;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;12;1:41.676;0;;31.627;0;30.913;0;39.136;0;101.3;25:50.554;08:25:50.554;0:31.627;0:30.913;0:39.136;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;13;7:14.324;0;B;31.449;0;30.599;0;6:12.276;0;23.7;33:04.878;08:33:04.878;0:31.449;0:30.599;6:12.276;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;14;1:43.151;0;;30.606;0;32.097;0;40.448;0;99.8;34:48.029;08:34:48.029;0:30.606;0:32.097;0:40.448;;Oliver TURVEY;0:05:39.323;;;NIO Formula E Team;;
16;0;15;1:42.811;0;;31.654;0;30.492;0;40.665;0;100.1;36:30.840;08:36:30.840;0:31.654;0:30.492;0:40.665;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;16;1:46.198;0;;31.241;0;31.398;0;43.559;0;97.0;38:17.038;08:38:17.038;0:31.241;0:31.398;0:43.559;;Oliver TURVEY;;;;NIO Formula E Team;;
16;0;17;1:37.719;2;;30.323;2;29.592;2;37.804;2;105.4;39:54.757;08:39:54.757;0:30.323;0:29.592;0:37.804;;Oliver TURVEY;;;;NIO Formula E Team;;
18;0;1;2:15.966;0;;44.432;0;34.257;0;57.277;0;25.2;2:15.966;08:02:15.966;0:44.432;0:34.257;0:57.277;;André LOTTERER;0:00:14.857;;;TECHEETAH;;
