NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
17;1;1;2:04.221;0;;1:00.304;0;43.415;0;20.502;0;83.2;2:04.221;12:34:04.221;1:00.304;0:43.415;0:20.502;;Gary PAFFETT;0:00:29.939;;4;HWA RACELAB;;
17;1;2;1:29.206;0;;31.800;0;39.725;0;17.681;0;119.9;3:33.427;12:35:33.427;0:31.800;0:39.725;0:17.681;;Gary PAFFETT;;;4;HWA RACELAB;;
17;1;3;1:19.516;2;;28.067;2;34.594;2;16.855;2;134.5;4:52.943;12:36:52.943;0:28.067;0:34.594;0:16.855;;Gary PAFFETT;;;4;HWA RACELAB;;
19;1;1;2:55.563;0;;1:55.328;0;41.045;0;19.190;0;58.9;2:55.563;12:34:55.563;1:55.328;0:41.045;0:19.190;;Felipe MASSA;0:01:26.955;;4;Venturi Formula E Team;;
19;1;2;1:25.460;0;;30.466;0;38.083;0;16.911;0;125.2;4:21.023;12:36:21.023;0:30.466;0:38.083;0:16.911;;Felipe MASSA;;;4;Venturi Formula E Team;;
19;1;3;1:18.780;2;;27.867;2;34.475;2;16.438;2;135.8;5:39.803;12:37:39.803;0:27.867;0:34.475;0:16.438;;Felipe MASSA;;;4;Venturi Formula E Team;;
27;1;1;3:55.171;0;;2:54.530;0;41.713;0;18.928;0;43.9;3:55.171;12:35:55.171;2:54.530;0:41.713;0:18.928;;Alexander SIMS;0:02:22.952;;4;BMW i ANDRETTI MOTORSPORT;;
27;1;2;1:37.380;0;;29.709;0;47.641;0;20.030;0;109.8;5:32.551;12:37:32.551;0:29.709;0:47.641;0:20.030;;Alexander SIMS;;;4;BMW i ANDRETTI MOTORSPORT;;
27;1;3;1:17.935;3;;27.552;2;34.021;3;16.362;3;137.2;6:50.486;12:38:50.486;0:27.552;0:34.021;0:16.362;;Alexander SIMS;;;4;BMW i ANDRETTI MOTORSPORT;;
48;1;1;3:08.076;0;;2:07.092;0;41.527;0;19.457;0;54.9;3:08.076;12:35:08.076;2:07.092;0:41.527;0:19.457;;Edoardo MORTARA;0:01:36.592;;4;Venturi Formula E Team;;
48;1;2;1:27.403;0;;30.857;0;38.774;0;17.772;0;122.4;4:35.479;12:36:35.479;0:30.857;0:38.774;0:17.772;;Edoardo MORTARA;;;4;Venturi Formula E Team;;
48;1;3;1:19.133;2;;27.775;2;34.765;2;16.593;2;135.2;5:54.612;12:37:54.612;0:27.775;0:34.765;0:16.593;;Edoardo MORTARA;;;4;Venturi Formula E Team;;
7;1;1;2:36.291;0;;1:39.339;0;38.880;0;18.072;0;66.1;2:36.291;12:34:36.291;1:39.339;0:38.880;0:18.072;;José Maria LOPEZ;0:01:13.968;;4;GEOX DRAGON;;
7;1;2;1:23.584;0;;28.673;0;37.005;0;17.906;0;128.0;3:59.875;12:35:59.875;0:28.673;0:37.005;0:17.906;;José Maria LOPEZ;;;4;GEOX DRAGON;;
7;1;3;1:18.612;2;;27.818;2;34.400;2;16.394;2;136.1;5:18.487;12:37:18.487;0:27.818;0:34.400;0:16.394;;José Maria LOPEZ;;;4;GEOX DRAGON;;
94;1;1;3:53.005;0;;2:51.124;0;41.182;0;20.699;0;44.3;3:53.005;12:35:53.005;2:51.124;0:41.182;0:20.699;;Pascal WEHRLEIN;0:02:21.275;;4;MAHINDRA RACING;;
94;1;2;1:23.486;0;;29.067;0;37.140;0;17.279;0;128.1;5:16.491;12:37:16.491;0:29.067;0:37.140;0:17.279;;Pascal WEHRLEIN;;;4;MAHINDRA RACING;;
94;1;3;1:18.126;2;;27.513;3;34.168;2;16.445;2;136.9;6:34.617;12:38:34.617;0:27.513;0:34.168;0:16.445;;Pascal WEHRLEIN;;;4;MAHINDRA RACING;;
