NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
11;0;1;1:22.187;0;;32.498;0;27.222;0;22.467;0;84.1;1:22.187;10:31:22.187;0:32.498;0:27.222;0:22.467;;Lucas DI GRASSI;0:00:12.195;;;ABT Schaeffler Audi Sport;ABT;
11;0;2;1:09.142;0;;18.078;0;26.450;0;24.614;0;100.0;2:31.329;10:32:31.329;0:18.078;0:26.450;0:24.614;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;3;1:04.312;0;;17.102;0;26.478;0;20.732;0;107.5;3:35.641;10:33:35.641;0:17.102;0:26.478;0:20.732;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;4;5:52.444;0;B;18.526;0;25.340;0;5:08.578;0;19.6;9:28.085;10:39:28.085;0:18.526;0:25.340;5:08.578;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;5;1:09.351;0;;21.741;0;25.990;0;21.620;0;99.7;10:37.436;10:40:37.436;0:21.741;0:25.990;0:21.620;;Lucas DI GRASSI;0:04:47.720;;;ABT Schaeffler Audi Sport;ABT;
11;0;6;1:08.454;0;;17.336;0;28.644;0;22.474;0;101.0;11:45.890;10:41:45.890;0:17.336;0:28.644;0:22.474;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;7;1:03.221;0;;17.380;0;24.753;0;21.088;0;109.3;12:49.111;10:42:49.111;0:17.380;0:24.753;0:21.088;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;8;1:07.512;0;;17.468;0;26.485;0;23.559;0;102.4;13:56.623;10:43:56.623;0:17.468;0:26.485;0:23.559;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;9;1:02.724;0;;17.196;0;24.583;0;20.945;0;110.2;14:59.347;10:44:59.347;0:17.196;0:24.583;0:20.945;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;10;1:10.135;0;;19.511;0;26.697;0;23.927;0;98.6;16:09.482;10:46:09.482;0:19.511;0:26.697;0:23.927;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;11;1:02.905;0;;17.222;0;24.778;0;20.905;0;109.9;17:12.387;10:47:12.387;0:17.222;0:24.778;0:20.905;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;12;1:09.126;0;;19.292;0;25.518;0;24.316;0;100.0;18:21.513;10:48:21.513;0:19.292;0:25.518;0:24.316;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;13;1:07.615;0;;17.357;0;26.795;0;23.463;0;102.2;19:29.128;10:49:29.128;0:17.357;0:26.795;0:23.463;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
11;0;14;1:03.083;0;;17.263;0;24.868;0;20.952;0;109.6;20:32.211;10:50:32.211;0:17.263;0:24.868;0:20.952;;Lucas DI GRASSI;;;;ABT Schaeffler Audi Sport;ABT;
