NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
19;0;1;2:21.205;0;;1:18.283;0;29.241;0;33.681;0;63.0;2:21.205;12:12:21.205;1:18.283;0:29.241;0:33.681;;Felix ROSENQVIST;0:00:47.821;;2;Mahindra Racing;;
19;0;2;1:22.899;0;;23.526;0;27.189;0;32.184;0;107.3;3:44.104;12:13:44.104;0:23.526;0:27.189;0:32.184;;Felix ROSENQVIST;;;2;Mahindra Racing;;
19;0;3;1:19.984;2;;22.514;2;25.878;2;31.592;2;111.2;5:04.088;12:15:04.088;0:22.514;0:25.878;0:31.592;;Felix ROSENQVIST;;;2;Mahindra Racing;;
2;0;1;2:47.503;0;;1:38.467;0;31.205;0;37.831;0;53.1;2:47.503;12:12:47.503;1:38.467;0:31.205;0:37.831;;Sam BIRD;0:01:09.238;;2;DS Virgin Racing;;
2;0;2;1:33.656;0;;25.274;0;32.120;0;36.262;0;94.9;4:21.159;12:14:21.159;0:25.274;0:32.120;0:36.262;;Sam BIRD;;;2;DS Virgin Racing;;
2;0;3;1:19.076;4;;22.048;2;25.615;3;31.413;4;112.4;5:40.235;12:15:40.235;0:22.048;0:25.615;0:31.413;;Sam BIRD;;;2;DS Virgin Racing;;
25;0;1;3:29.858;0;;2:21.999;0;30.458;0;37.401;0;42.4;3:29.858;12:13:29.858;2:21.999;0:30.458;0:37.401;;Jean-Eric VERGNE;0:01:49.572;;2;TECHEETAH;;
25;0;2;1:29.759;0;;25.041;0;30.096;0;34.622;0;99.1;4:59.617;12:14:59.617;0:25.041;0:30.096;0:34.622;;Jean-Eric VERGNE;;;2;TECHEETAH;;
25;0;3;1:19.124;2;;21.961;2;25.683;2;31.480;2;112.4;6:18.741;12:16:18.741;0:21.961;0:25.683;0:31.480;;Jean-Eric VERGNE;;;2;TECHEETAH;;
3;0;1;3:10.453;0;;1:59.235;0;31.874;0;39.344;0;46.7;3:10.453;12:13:10.453;1:59.235;0:31.874;0:39.344;;Nelson PIQUET;0:01:27.169;;2;Panasonic Jaguar Racing;;
3;0;2;1:30.815;0;;25.717;0;29.801;0;35.297;0;97.9;4:41.268;12:14:41.268;0:25.717;0:29.801;0:35.297;;Nelson PIQUET;;;2;Panasonic Jaguar Racing;;
3;0;3;1:19.300;2;;22.044;2;25.740;2;31.516;2;112.1;6:00.568;12:16:00.568;0:22.044;0:25.740;0:31.516;;Nelson PIQUET;;;2;Panasonic Jaguar Racing;;
4;0;1;4:06.181;0;;2:54.911;0;33.121;0;38.149;0;36.1;4:06.181;12:14:06.181;2:54.911;0:33.121;0:38.149;;Edoardo MORTARA;0:02:19.581;;2;Venturi Formula E Team;;
4;0;2;1:29.057;0;;24.697;0;29.433;0;34.927;0;99.8;5:35.238;12:15:35.238;0:24.697;0:29.433;0:34.927;;Edoardo MORTARA;;;2;Venturi Formula E Team;;
4;0;3;1:20.157;2;;21.947;4;25.790;2;32.420;2;110.9;6:55.395;12:16:55.395;0:21.947;0:25.790;0:32.420;;Edoardo MORTARA;;;2;Venturi Formula E Team;;
