NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
66;1;21;1:14.398;0;;24.381;0;18.113;0;31.904;0;113.6;28:52.946;16:32:55.363;0:24.381;0:18.113;0:31.904;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;22;1:14.442;0;;24.448;0;18.491;0;31.503;0;113.5;30:07.388;16:34:09.805;0:24.448;0:18.491;0:31.503;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;23;1:12.765;0;;24.308;0;18.203;0;30.254;0;116.2;31:20.153;16:35:22.570;0:24.308;0:18.203;0:30.254;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;24;1:13.249;0;;25.863;0;17.676;0;29.710;3;115.4;32:33.402;16:36:35.819;0:25.863;0:17.676;0:29.710;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
66;1;25;1:11.263;3;;23.901;2;17.649;2;29.713;0;118.6;33:44.665;16:37:47.082;0:23.901;0:17.649;0:29.713;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
66;1;26;1:12.284;0;;24.487;0;18.037;0;29.760;0;116.9;34:56.949;16:38:59.366;0:24.487;0:18.037;0:29.760;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;250;
66;1;27;1:15.091;0;;26.508;0;18.254;0;30.329;0;112.6;36:12.040;16:40:14.457;0:26.508;0:18.254;0:30.329;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
66;1;28;1:13.511;0;;24.568;0;18.386;0;30.557;0;115.0;37:25.551;16:41:27.968;0:24.568;0:18.386;0:30.557;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;29;1:13.736;0;;24.845;0;18.211;0;30.680;0;114.6;38:39.287;16:42:41.704;0:24.845;0:18.211;0:30.680;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;30;1:13.526;0;;24.560;0;18.456;0;30.510;0;115.0;39:52.813;16:43:55.230;0:24.560;0:18.456;0:30.510;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;31;1:13.591;0;;24.468;0;18.591;0;30.532;0;114.9;41:06.404;16:45:08.821;0:24.468;0:18.591;0:30.532;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;32;1:13.704;0;;24.621;0;18.601;0;30.482;0;114.7;42:20.108;16:46:22.525;0:24.621;0:18.601;0:30.482;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;33;1:14.533;0;;25.064;0;18.823;0;30.646;0;113.4;43:34.641;16:47:37.058;0:25.064;0:18.823;0:30.646;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;34;1:13.899;0;;24.897;0;18.516;0;30.486;0;114.4;44:48.540;16:48:50.957;0:24.897;0:18.516;0:30.486;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;35;1:14.389;0;;25.008;0;18.653;0;30.728;0;113.6;46:02.929;16:50:05.346;0:25.008;0:18.653;0:30.728;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;36;1:14.111;0;;25.104;0;18.658;0;30.349;0;114.1;47:17.040;16:51:19.457;0:25.104;0:18.658;0:30.349;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
7;1;1;1:25.855;0;;33.985;0;19.813;0;32.057;0;98.5;1:25.855;16:05:28.272;0:33.985;0:19.813;0:32.057;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;2;1:15.341;0;;25.152;0;18.728;0;31.461;0;112.2;2:41.196;16:06:43.613;0:25.152;0:18.728;0:31.461;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;3;1:14.012;0;;24.302;0;18.520;0;31.190;0;114.2;3:55.208;16:07:57.625;0:24.302;0:18.520;0:31.190;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;4;1:13.683;0;;24.239;0;18.416;0;31.028;0;114.7;5:08.891;16:09:11.308;0:24.239;0:18.416;0:31.028;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;5;1:14.635;0;;24.149;0;18.486;0;32.000;0;113.3;6:23.526;16:10:25.943;0:24.149;0:18.486;0:32.000;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;6;1:13.149;0;;23.859;2;18.485;0;30.805;0;115.6;7:36.675;16:11:39.092;0:23.859;0:18.485;0:30.805;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;7;1:12.803;0;;24.021;0;18.165;0;30.617;0;116.1;8:49.478;16:12:51.895;0:24.021;0:18.165;0:30.617;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;8;1:14.413;0;;24.336;0;18.253;0;31.824;0;113.6;10:03.891;16:14:06.308;0:24.336;0:18.253;0:31.824;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;9;1:13.523;0;;24.051;0;18.200;0;31.272;0;115.0;11:17.414;16:15:19.831;0:24.051;0:18.200;0:31.272;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;10;1:13.304;0;;23.870;0;18.148;0;31.286;0;115.3;12:30.718;16:16:33.135;0:23.870;0:18.148;0:31.286;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;11;1:14.312;0;;25.906;0;17.924;0;30.482;0;113.7;13:45.030;16:17:47.447;0:25.906;0:17.924;0:30.482;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;12;1:13.570;0;;24.143;0;18.126;0;31.301;0;114.9;14:58.600;16:19:01.017;0:24.143;0:18.126;0:31.301;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;13;1:13.799;0;;25.003;0;17.939;0;30.857;0;114.5;16:12.399;16:20:14.816;0:25.003;0:17.939;0:30.857;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;14;1:14.716;0;;25.395;0;18.438;0;30.883;0;113.1;17:27.115;16:21:29.532;0:25.395;0:18.438;0:30.883;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;15;1:16.643;0;;24.448;0;18.273;0;33.922;0;110.3;18:43.758;16:22:46.175;0:24.448;0:18.273;0:33.922;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;16;2:28.443;0;;37.953;0;46.995;0;1:03.495;0;56.9;21:12.201;16:25:14.618;0:37.953;0:46.995;1:03.495;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;17;2:22.850;0;;54.413;0;46.992;0;41.445;0;59.2;23:35.051;16:27:37.468;0:54.413;0:46.992;0:41.445;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;18;1:13.513;0;;24.832;0;18.112;0;30.569;0;115.0;24:48.564;16:28:50.981;0:24.832;0:18.112;0:30.569;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;19;1:53.044;0;;24.134;0;38.757;0;50.153;0;74.8;26:41.608;16:30:44.025;0:24.134;0:38.757;0:50.153;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;20;1:13.037;0;;24.391;0;18.073;0;30.573;0;115.7;27:54.645;16:31:57.062;0:24.391;0:18.073;0:30.573;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;21;1:12.623;0;;24.011;0;17.878;0;30.734;0;116.4;29:07.268;16:33:09.685;0:24.011;0:17.878;0:30.734;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;22;1:13.443;0;;23.921;0;18.547;0;30.975;0;115.1;30:20.711;16:34:23.128;0:23.921;0:18.547;0:30.975;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;23;1:12.548;0;;24.010;0;17.953;0;30.585;0;116.5;31:33.259;16:35:35.676;0:24.010;0:17.953;0:30.585;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;24;1:13.134;0;;25.662;0;17.563;2;29.909;2;115.6;32:46.393;16:36:48.810;0:25.662;0:17.563;0:29.909;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;25;1:11.619;2;;23.926;0;17.611;0;30.082;0;118.0;33:58.012;16:38:00.429;0:23.926;0:17.611;0:30.082;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;26;1:14.695;0;;25.597;0;17.889;0;31.209;0;113.2;35:12.707;16:39:15.124;0:25.597;0:17.889;0:31.209;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;27;1:13.100;0;;24.629;0;18.019;0;30.452;0;115.6;36:25.807;16:40:28.224;0:24.629;0:18.019;0:30.452;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;28;1:12.345;0;;24.129;0;18.012;0;30.204;0;116.8;37:38.152;16:41:40.569;0:24.129;0:18.012;0:30.204;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;29;1:12.749;0;;23.987;0;18.160;0;30.602;0;116.2;38:50.901;16:42:53.318;0:23.987;0:18.160;0:30.602;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;30;1:12.585;0;;24.247;0;17.861;0;30.477;0;116.5;40:03.486;16:44:05.903;0:24.247;0:17.861;0:30.477;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;31;1:13.470;0;;25.029;0;18.148;0;30.293;0;115.1;41:16.956;16:45:19.373;0:25.029;0:18.148;0:30.293;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;32;1:12.442;0;;23.997;0;18.081;0;30.364;0;116.7;42:29.398;16:46:31.815;0:23.997;0:18.081;0:30.364;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;33;1:13.454;0;;25.133;0;18.133;0;30.188;0;115.1;43:42.852;16:47:45.269;0:25.133;0:18.133;0:30.188;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;34;1:13.173;0;;24.341;0;18.109;0;30.723;0;115.5;44:56.025;16:48:58.442;0:24.341;0:18.109;0:30.723;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;35;1:14.417;0;;24.743;0;18.730;0;30.944;0;113.6;46:10.442;16:50:12.859;0:24.743;0:18.730;0:30.944;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;36;1:18.445;0;;24.798;0;20.190;0;33.457;0;107.8;47:28.887;16:51:31.304;0:24.798;0:20.190;0:33.457;;José Maria LOPEZ;;;;GEOX DRAGON;;;
8;1;1;2:51.834;0;;36.434;0;30.670;0;1:44.730;0;49.2;2:51.834;16:06:54.251;0:36.434;0:30.670;1:44.730;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;2;1:14.880;0;;25.146;0;18.683;0;31.051;0;112.9;4:06.714;16:08:09.131;0:25.146;0:18.683;0:31.051;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;3;1:13.172;2;;24.105;0;18.182;2;30.885;0;115.5;5:19.886;16:09:22.303;0:24.105;0:18.182;0:30.885;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;4;1:13.421;0;;23.991;2;18.450;0;30.980;0;115.1;6:33.307;16:10:35.724;0:23.991;0:18.450;0:30.980;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;5;1:14.324;0;;25.044;0;18.503;0;30.777;0;113.7;7:47.631;16:11:50.048;0:25.044;0:18.503;0:30.777;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;6;1:13.482;0;;24.340;0;18.419;0;30.723;2;115.0;9:01.113;16:13:03.530;0:24.340;0:18.419;0:30.723;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;7;1:14.587;0;;24.785;0;18.446;0;31.356;0;113.3;10:15.700;16:14:18.117;0:24.785;0:18.446;0:31.356;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;8;1:15.806;0;;25.194;0;18.679;0;31.933;0;111.5;11:31.506;16:15:33.923;0:25.194;0:18.679;0:31.933;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;9;1:14.330;0;;24.651;0;18.441;0;31.238;0;113.7;12:45.836;16:16:48.253;0:24.651;0:18.441;0:31.238;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;10;1:13.554;0;;24.159;0;18.354;0;31.041;0;114.9;13:59.390;16:18:01.807;0:24.159;0:18.354;0:31.041;;Tom DILLMANN;;;;NIO Formula E Team;;;
94;1;1;1:20.504;0;;30.024;0;19.004;0;31.476;0;105.0;1:20.504;16:05:22.921;0:30.024;0:19.004;0:31.476;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;2;1:13.922;0;;24.689;0;18.523;0;30.710;0;114.3;2:34.426;16:06:36.843;0:24.689;0:18.523;0:30.710;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;3;1:13.164;0;;24.194;0;18.312;0;30.658;0;115.5;3:47.590;16:07:50.007;0:24.194;0:18.312;0:30.658;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;4;1:12.795;0;;23.932;0;18.084;0;30.779;0;116.1;5:00.385;16:09:02.802;0:23.932;0:18.084;0:30.779;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;5;1:12.912;0;;23.977;0;18.233;0;30.702;0;115.9;6:13.297;16:10:15.714;0:23.977;0:18.233;0:30.702;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;6;1:13.450;0;;24.620;0;18.148;0;30.682;0;115.1;7:26.747;16:11:29.164;0:24.620;0:18.148;0:30.682;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;7;1:12.674;0;;23.901;0;18.146;0;30.627;0;116.3;8:39.421;16:12:41.838;0:23.901;0:18.146;0:30.627;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;8;1:12.972;0;;23.936;0;18.266;0;30.770;0;115.8;9:52.393;16:13:54.810;0:23.936;0:18.266;0:30.770;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;9;1:13.102;0;;23.777;0;18.581;0;30.744;0;115.6;11:05.495;16:15:07.912;0:23.777;0:18.581;0:30.744;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;10;1:13.139;0;;23.880;0;18.434;0;30.825;0;115.6;12:18.634;16:16:21.051;0:23.880;0:18.434;0:30.825;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;11;1:15.007;0;;26.532;0;18.161;0;30.314;0;112.7;13:33.641;16:17:36.058;0:26.532;0:18.161;0:30.314;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;12;1:12.433;0;;23.923;0;18.140;0;30.370;0;116.7;14:46.074;16:18:48.491;0:23.923;0:18.140;0:30.370;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;13;1:12.883;0;;23.998;0;18.369;0;30.516;0;116.0;15:58.957;16:20:01.374;0:23.998;0:18.369;0:30.516;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;14;1:13.340;0;;24.056;0;18.331;0;30.953;0;115.3;17:12.297;16:21:14.714;0:24.056;0:18.331;0:30.953;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;15;1:13.608;0;;24.143;0;18.519;0;30.946;0;114.8;18:25.905;16:22:28.322;0:24.143;0:18.519;0:30.946;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;16;2:03.087;0;;24.228;0;35.952;0;1:02.907;0;68.7;20:28.992;16:24:31.409;0:24.228;0:35.952;1:02.907;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;17;2:42.226;0;;54.303;0;46.816;0;1:01.107;0;52.1;23:11.218;16:27:13.635;0:54.303;0:46.816;1:01.107;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;18;1:14.950;0;;25.284;0;18.437;0;31.229;0;112.8;24:26.168;16:28:28.585;0:25.284;0:18.437;0:31.229;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;19;1:38.047;0;;24.494;0;18.442;0;55.111;0;86.2;26:04.215;16:30:06.632;0:24.494;0:18.442;0:55.111;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;20;1:31.651;0;;42.143;0;18.593;0;30.915;0;92.2;27:35.866;16:31:38.283;0:42.143;0:18.593;0:30.915;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;21;1:13.064;0;;24.401;0;18.286;0;30.377;0;115.7;28:48.930;16:32:51.347;0:24.401;0:18.286;0:30.377;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;22;1:13.144;0;;24.325;0;18.342;0;30.477;0;115.6;30:02.074;16:34:04.491;0:24.325;0:18.342;0:30.477;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;23;1:12.620;0;;24.018;0;18.185;0;30.417;0;116.4;31:14.694;16:35:17.111;0:24.018;0:18.185;0:30.417;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;24;1:12.383;0;;24.030;0;18.086;0;30.267;0;116.8;32:27.077;16:36:29.494;0:24.030;0:18.086;0:30.267;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;25;1:12.453;0;;23.911;0;18.037;0;30.505;0;116.7;33:39.530;16:37:41.947;0:23.911;0:18.037;0:30.505;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;26;1:13.327;0;;24.886;0;17.903;0;30.538;0;115.3;34:52.857;16:38:55.274;0:24.886;0:17.903;0:30.538;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;27;1:12.167;0;;23.888;0;17.961;0;30.318;0;117.1;36:05.024;16:40:07.441;0:23.888;0:17.961;0:30.318;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;28;1:12.013;0;;23.911;0;17.822;0;30.280;0;117.4;37:17.037;16:41:19.454;0:23.911;0:17.822;0:30.280;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;29;1:12.120;0;;23.975;0;17.735;0;30.410;0;117.2;38:29.157;16:42:31.574;0:23.975;0:17.735;0:30.410;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;30;1:12.540;0;;25.232;0;17.530;3;29.778;2;116.5;39:41.697;16:43:44.114;0:25.232;0:17.530;0:29.778;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;31;1:11.585;2;;23.766;2;17.669;0;30.150;0;118.1;40:53.282;16:44:55.699;0:23.766;0:17.669;0:30.150;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;32;1:13.405;0;;24.434;0;17.836;0;31.135;0;115.2;42:06.687;16:46:09.104;0:24.434;0:17.836;0:31.135;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;33;1:12.705;0;;24.113;0;17.847;0;30.745;0;116.3;43:19.392;16:47:21.809;0:24.113;0:17.847;0:30.745;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;34;1:14.618;0;;24.590;0;18.453;0;31.575;0;113.3;44:34.010;16:48:36.427;0:24.590;0:18.453;0:31.575;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;35;1:16.548;0;;25.223;0;18.985;0;32.340;0;110.4;45:50.558;16:49:52.975;0:25.223;0:18.985;0:32.340;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;36;1:18.442;0;;25.410;0;19.698;0;33.334;0;107.8;47:09.000;16:51:11.417;0:25.410;0:19.698;0:33.334;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
