NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
27;0;1;3:59.836;0;;2:55.493;0;32.781;0;31.562;0;41.2;3:59.836;12:13:59.836;2:55.493;0:32.781;0:31.562;;Robin FRIJNS;0:02:33.488;;2;Andretti Formula E;ANDRETTI;
27;0;2;1:31.533;0;;31.292;0;32.364;0;27.877;0;108.0;5:31.369;12:15:31.369;0:31.292;0:32.364;0:27.877;;Robin FRIJNS;;;2;Andretti Formula E;ANDRETTI;
27;0;3;1:24.622;2;;28.383;2;29.351;2;26.888;2;116.8;6:55.991;12:16:55.991;0:28.383;0:29.351;0:26.888;;Robin FRIJNS;;;2;Andretti Formula E;ANDRETTI;
28;0;1;3:07.120;0;;2:02.089;0;34.519;0;30.512;0;52.8;3:07.120;12:13:07.120;2:02.089;0:34.519;0:30.512;;Antonio Felix DA COSTA;0:01:38.107;;2;Andretti Formula E;ANDRETTI;
28;0;2;1:29.672;0;;30.652;0;31.459;0;27.561;0;110.2;4:36.792;12:14:36.792;0:30.652;0:31.459;0:27.561;;Antonio Felix DA COSTA;;;2;Andretti Formula E;ANDRETTI;
28;0;3;1:24.805;2;;28.205;2;29.495;2;27.105;2;116.5;6:01.597;12:16:01.597;0:28.205;0:29.495;0:27.105;;Antonio Felix DA COSTA;;;2;Andretti Formula E;ANDRETTI;
33;0;1;3:39.094;0;;2:39.691;0;31.253;0;28.150;0;45.1;3:39.094;12:13:39.094;2:39.691;0:31.253;0:28.150;;Stéphane SARRAZIN;0:02:18.306;;2;TECHEETAH;TECHEETAH;
33;0;2;1:27.195;0;;29.093;0;30.566;0;27.536;0;113.3;5:06.289;12:15:06.289;0:29.093;0:30.566;0:27.536;;Stéphane SARRAZIN;;;2;TECHEETAH;TECHEETAH;
33;0;3;1:23.138;4;;27.385;4;29.224;2;26.529;4;118.9;6:29.427;12:16:29.427;0:27.385;0:29.224;0:26.529;;Stéphane SARRAZIN;;;2;TECHEETAH;TECHEETAH;
37;0;1;3:29.702;0;;2:23.030;0;36.034;0;30.638;0;47.1;3:29.702;12:13:29.702;2:23.030;0:36.034;0:30.638;;José Maria LOPEZ;0:02:00.042;;2;DS Virgin Racing;VIRGIN;
37;0;2;1:32.424;0;;31.783;0;32.218;0;28.423;0;106.9;5:02.126;12:15:02.126;0:31.783;0:32.218;0:28.423;;José Maria LOPEZ;;;2;DS Virgin Racing;VIRGIN;
37;0;3;1:25.297;2;;28.033;2;29.848;2;27.416;2;115.9;6:27.423;12:16:27.423;0:28.033;0:29.848;0:27.416;;José Maria LOPEZ;;;2;DS Virgin Racing;VIRGIN;
8;0;1;3:26.172;0;;2:26.434;0;31.716;0;28.022;0;47.9;3:26.172;12:13:26.172;2:26.434;0:31.716;0:28.022;;Nicolas PROST;0:02:04.719;;2;Renault e.dams;RENAULT;
8;0;2;1:27.223;0;;28.459;0;30.292;0;28.472;0;113.3;4:53.395;12:14:53.395;0:28.459;0:30.292;0:28.472;;Nicolas PROST;;;2;Renault e.dams;RENAULT;
8;0;3;1:23.239;2;;27.448;2;29.134;4;26.657;2;118.7;6:16.634;12:16:16.634;0:27.448;0:29.134;0:26.657;;Nicolas PROST;;;2;Renault e.dams;RENAULT;
