,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
0,11,1,1:33.822,0,114.0,1:33.822,2020-11-10 16:05:27.460,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,22.0,27.7778,6.43738,67.0
1,11,2,1:27.462,0,122.3,3:01.284,2020-11-10 16:06:54.922,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,,,,
2,11,3,1:26.198,0,124.1,4:27.482,2020-11-10 16:08:21.120,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,22.0,27.7778,5.632705,64.0
3,11,4,1:26.237,0,124.0,5:53.719,2020-11-10 16:09:47.357,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.9722,27.7778,7.242050000000001,42.0
4,11,5,1:24.952,0,125.9,7:18.671,2020-11-10 16:11:12.309,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.925900000000002,27.7778,7.510273333333334,43.333333333333336
5,11,6,1:25.336,0,125.3,8:44.007,2020-11-10 16:12:37.645,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.8889,27.7778,5.6327050000000005,59.5
6,11,7,1:25.373,0,125.3,10:09.380,2020-11-10 16:14:03.018,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.85183333333333,27.7778,5.364483333333333,55.333333333333336
7,11,8,1:25.510,0,125.1,11:34.890,2020-11-10 16:15:28.528,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.8333,27.7778,4.02336,74.0
8,11,9,1:25.585,0,125.0,13:00.475,2020-11-10 16:16:54.113,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.8333,27.7778,3.218685,66.5
9,11,10,1:25.724,0,124.8,14:26.199,2020-11-10 16:18:19.837,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.833299999999998,27.7778,6.973823333333333,70.0
10,11,11,1:26.325,0,123.9,15:52.524,2020-11-10 16:19:46.162,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.8333,27.7778,4.828035,66.5
11,11,12,1:25.644,0,124.9,17:18.168,2020-11-10 16:21:11.806,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.833299999999998,27.5926,4.828033333333333,67.66666666666667
12,11,13,1:25.542,0,125.0,18:43.710,2020-11-10 16:22:37.348,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.8333,27.2222,4.82803,58.5
13,11,14,1:25.516,0,125.1,20:09.226,2020-11-10 16:24:02.864,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.833299999999998,27.2222,5.36448,50.0
14,11,15,1:25.702,0,124.8,21:34.928,2020-11-10 16:25:28.566,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.8333,27.2222,4.828035,67.0
15,11,16,1:25.847,0,124.6,23:00.775,2020-11-10 16:26:54.413,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.8333,27.2222,3.21869,60.0
16,11,17,1:31.827,0,116.5,24:32.602,2020-11-10 16:28:26.240,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.796300000000002,27.03703333333333,3.7551366666666666,45.333333333333336
17,11,18,2:09.532,0,82.6,26:42.134,2020-11-10 16:30:35.772,Lucas DI GRASSI,0:00:51.434,,,ABT Schaeffler Audi Sport,,21.7778,26.666700000000002,3.2186866666666667,60.0
18,11,19,1:24.572,0,126.5,28:06.706,2020-11-10 16:32:00.344,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.7778,26.666700000000002,2.68224,70.0
19,11,20,1:24.738,0,126.2,29:31.444,2020-11-10 16:33:25.082,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.7778,26.6667,2.414015,48.5
20,11,21,1:24.490,0,126.6,30:55.934,2020-11-10 16:34:49.572,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.7778,26.3889,4.02336,43.0
21,11,22,1:24.577,0,126.5,32:20.511,2020-11-10 16:36:14.149,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.759266666666665,26.111100000000004,4.2915833333333335,45.0
22,11,23,1:24.784,0,126.2,33:45.295,2020-11-10 16:37:38.933,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.7222,26.1111,4.02336,66.5
23,11,24,1:24.557,0,126.5,35:09.852,2020-11-10 16:39:03.490,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.703699999999998,26.111100000000004,3.2186866666666667,71.33333333333333
24,11,25,1:24.340,2,126.8,36:34.192,2020-11-10 16:40:27.830,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.69445,26.1111,4.02336,33.5
25,11,26,1:24.496,0,126.6,37:58.688,2020-11-10 16:41:52.326,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.69445,26.1111,4.02336,30.5
26,11,27,1:24.342,0,126.8,39:23.030,2020-11-10 16:43:16.668,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.7222,25.740766666666662,3.755136666666667,35.333333333333336
27,11,28,1:24.365,0,126.8,40:47.395,2020-11-10 16:44:41.033,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.7222,25.5556,4.02336,21.5
28,11,29,1:24.949,0,125.9,42:12.344,2020-11-10 16:46:05.982,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.6852,25.5556,3.755133333333333,137.0
29,11,30,1:25.567,0,125.0,43:37.911,2020-11-10 16:47:31.549,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.6667,25.5556,2.414015,186.5
30,11,31,1:24.668,0,126.3,45:02.579,2020-11-10 16:48:56.217,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.61113333333333,25.5556,3.755136666666667,21.0
31,11,32,1:25.225,0,125.5,46:27.804,2020-11-10 16:50:21.442,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.5556,25.5556,2.414015,24.0
32,11,33,1:26.807,0,123.2,47:54.611,2020-11-10 16:51:48.249,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,21.5556,25.2778,2.414015,23.5
33,19,1,1:25.900,0,124.5,1:25.900,2020-11-10 16:05:19.538,Felix ROSENQVIST,,,,Mahindra Racing,,22.0,27.7778,6.43738,67.0
34,19,2,1:25.205,0,125.5,2:51.105,2020-11-10 16:06:44.743,Felix ROSENQVIST,,,,Mahindra Racing,,,,,
35,19,3,1:25.645,0,124.9,4:16.750,2020-11-10 16:08:10.388,Felix ROSENQVIST,,,,Mahindra Racing,,22.0,27.7778,5.632705,64.0
36,19,4,1:24.929,0,125.9,5:41.679,2020-11-10 16:09:35.317,Felix ROSENQVIST,,,,Mahindra Racing,,21.9722,27.7778,7.242050000000001,42.0
37,19,5,1:24.936,0,125.9,7:06.615,2020-11-10 16:11:00.253,Felix ROSENQVIST,,,,Mahindra Racing,,21.925900000000002,27.7778,7.510273333333334,43.333333333333336
38,19,6,1:25.345,0,125.3,8:31.960,2020-11-10 16:12:25.598,Felix ROSENQVIST,,,,Mahindra Racing,,21.8889,27.7778,5.6327050000000005,59.5
39,19,7,1:25.588,0,125.0,9:57.548,2020-11-10 16:13:51.186,Felix ROSENQVIST,,,,Mahindra Racing,,21.8611,27.7778,4.828035,47.0
40,19,8,1:24.629,0,126.4,11:22.177,2020-11-10 16:15:15.815,Felix ROSENQVIST,,,,Mahindra Racing,,21.833299999999998,27.7778,4.828033333333333,61.333333333333336
41,19,9,1:24.714,0,126.3,12:46.891,2020-11-10 16:16:40.529,Felix ROSENQVIST,,,,Mahindra Racing,,21.8333,27.7778,3.218685,66.5
42,19,10,1:24.676,0,126.3,14:11.567,2020-11-10 16:18:05.205,Felix ROSENQVIST,,,,Mahindra Racing,,21.833299999999998,27.7778,6.973823333333333,70.0
43,19,11,1:24.947,0,125.9,15:36.514,2020-11-10 16:19:30.152,Felix ROSENQVIST,,,,Mahindra Racing,,21.8333,27.7778,4.828035,66.5
44,19,12,1:25.715,0,124.8,17:02.229,2020-11-10 16:20:55.867,Felix ROSENQVIST,,,,Mahindra Racing,,21.833299999999998,27.5926,4.828033333333333,67.66666666666667
45,19,13,1:24.579,2,126.5,18:26.808,2020-11-10 16:22:20.446,Felix ROSENQVIST,,,,Mahindra Racing,,21.8333,27.2222,4.82803,58.5
46,19,14,1:24.983,0,125.9,19:51.791,2020-11-10 16:23:45.429,Felix ROSENQVIST,,,,Mahindra Racing,,21.8333,27.2222,4.82803,43.5
47,19,15,1:25.750,0,124.7,21:17.541,2020-11-10 16:25:11.179,Felix ROSENQVIST,,,,Mahindra Racing,,21.833299999999998,27.2222,4.828033333333333,57.333333333333336
48,19,16,1:28.378,0,121.0,22:45.919,2020-11-10 16:26:39.557,Felix ROSENQVIST,,,,Mahindra Racing,,21.8333,27.2222,3.21869,60.0
49,19,17,2:07.943,0,83.6,24:53.862,2020-11-10 16:28:47.500,Felix ROSENQVIST,0:00:50.717,,,Mahindra Racing,,21.796300000000002,27.03703333333333,3.7551366666666666,45.333333333333336
50,19,18,1:25.082,0,125.7,26:18.944,2020-11-10 16:30:12.582,Felix ROSENQVIST,,,,Mahindra Racing,,21.7778,26.666700000000002,3.2186866666666667,60.0
51,19,19,1:25.267,0,125.4,27:44.211,2020-11-10 16:31:37.849,Felix ROSENQVIST,,,,Mahindra Racing,,21.7778,26.6667,3.21869,74.5
52,19,20,1:25.298,0,125.4,29:09.509,2020-11-10 16:33:03.147,Felix ROSENQVIST,,,,Mahindra Racing,,21.7778,26.666700000000002,2.68224,56.0
53,19,21,1:25.431,0,125.2,30:34.940,2020-11-10 16:34:28.578,Felix ROSENQVIST,,,,Mahindra Racing,,21.7778,26.3889,4.02336,43.0
54,19,22,1:25.565,0,125.0,32:00.505,2020-11-10 16:35:54.143,Felix ROSENQVIST,,,,Mahindra Racing,,21.7778,26.1111,4.02336,44.5
55,19,23,1:25.038,0,125.8,33:25.543,2020-11-10 16:37:19.181,Felix ROSENQVIST,,,,Mahindra Racing,,21.740733333333335,26.111100000000004,3.755136666666667,57.333333333333336
56,19,24,1:25.858,0,124.6,34:51.401,2020-11-10 16:38:45.039,Felix ROSENQVIST,,,,Mahindra Racing,,21.69445,26.1111,2.414015,85.5
