,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
15,36,1,4:03.090,0,44.0,4:03.090,2020-11-10 12:14:03.090,Alex LYNN,0:02:27.009,,2,DS Virgin Racing,,11.1111,13.8889,4.24374,305.0
16,36,2,1:31.568,0,116.8,5:34.658,2020-11-10 12:15:34.658,Alex LYNN,,,2,DS Virgin Racing,,,,,
17,36,3,1:20.567,2,132.8,6:55.225,2020-11-10 12:16:55.225,Alex LYNN,,,2,DS Virgin Racing,,11.1111,13.8889,3.7132699999999996,305.5
18,5,1,3:58.340,0,44.9,3:58.340,2020-11-10 12:13:58.340,Maro ENGEL,0:02:31.975,,2,Venturi Formula E Team,,11.1111,13.8889,4.24374,305.0
19,5,2,1:32.515,0,115.6,5:30.855,2020-11-10 12:15:30.855,Maro ENGEL,,,2,Venturi Formula E Team,,,,,
20,5,3,1:20.920,2,132.2,6:51.775,2020-11-10 12:16:51.775,Maro ENGEL,,,2,Venturi Formula E Team,,11.1111,13.8889,3.7132699999999996,305.5
21,68,1,3:54.809,0,45.6,3:54.809,2020-11-10 12:13:54.809,Luca FILIPPI,0:02:25.137,,2,NIO Formula E Team,,11.1111,13.8889,4.24374,305.0
22,68,2,1:26.116,0,124.2,5:20.925,2020-11-10 12:15:20.925,Luca FILIPPI,,,2,NIO Formula E Team,,,,,
23,68,3,1:20.804,2,132.4,6:41.729,2020-11-10 12:16:41.729,Luca FILIPPI,,,2,NIO Formula E Team,,11.1111,13.8889,3.7132699999999996,305.5
24,8,1,3:49.273,0,46.7,3:49.273,2020-11-10 12:13:49.273,Nicolas PROST,0:02:21.212,,2,Renault e.dams,,11.1111,13.8889,4.24374,305.0
25,8,2,1:27.221,0,122.6,5:16.494,2020-11-10 12:15:16.494,Nicolas PROST,,,2,Renault e.dams,,,,,
26,8,3,1:20.937,2,132.1,6:37.431,2020-11-10 12:16:37.431,Nicolas PROST,,,2,Renault e.dams,,11.1111,13.8889,3.7132699999999996,305.5
27,9,1,4:04.105,0,43.8,4:04.105,2020-11-10 12:14:04.105,Sébastien BUEMI,0:02:34.366,,2,Renault e.dams,,11.1111,13.8889,4.24374,305.0
28,9,2,1:34.138,0,113.6,5:38.243,2020-11-10 12:15:38.243,Sébastien BUEMI,,,2,Renault e.dams,,,,,
29,9,3,1:20.491,3,132.9,6:58.734,2020-11-10 12:16:58.734,Sébastien BUEMI,,,2,Renault e.dams,,11.1111,13.8889,3.7132699999999996,305.5
30,19,1,2:17.733,0,77.7,2:17.733,2020-11-10 12:22:17.733,Felix ROSENQVIST,0:00:45.467,,3,Mahindra Racing,,11.1667,13.8889,1.06093,210.0
31,19,2,1:31.128,0,117.4,3:48.861,2020-11-10 12:23:48.861,Felix ROSENQVIST,,,3,Mahindra Racing,,,,,
32,19,3,1:20.115,4,133.5,5:08.976,2020-11-10 12:25:08.976,Felix ROSENQVIST,,,3,Mahindra Racing,,11.1667,13.8889,1.5914,191.5
33,2,1,2:31.477,0,70.6,2:31.477,2020-11-10 12:22:31.477,Sam BIRD,0:01:05.719,,3,DS Virgin Racing,,11.1667,13.8889,1.06093,210.0
34,2,2,1:32.933,0,115.1,4:04.410,2020-11-10 12:24:04.410,Sam BIRD,,,3,DS Virgin Racing,,,,,
35,2,3,1:20.563,2,132.8,5:24.973,2020-11-10 12:25:24.973,Sam BIRD,,,3,DS Virgin Racing,,11.1667,13.8889,1.5914,191.5
36,23,1,4:19.767,0,41.2,4:19.767,2020-11-10 12:24:19.767,Nick HEIDFELD,0:02:45.150,,3,Mahindra Racing,,11.1667,13.8889,2.12187,173.0
37,23,2,1:28.671,2,120.6,5:48.438,2020-11-10 12:25:48.438,Nick HEIDFELD,,,3,Mahindra Racing,,11.1667,13.8889,1.5914,191.5
38,25,1,2:26.840,0,72.8,2:26.840,2020-11-10 12:22:26.840,Jean-Eric VERGNE,0:01:00.645,,3,TECHEETAH,,11.1667,13.8889,1.06093,210.0
39,25,2,1:27.149,0,122.7,3:53.989,2020-11-10 12:23:53.989,Jean-Eric VERGNE,,,3,TECHEETAH,,,,,
40,25,3,1:20.906,2,132.2,5:14.895,2020-11-10 12:25:14.895,Jean-Eric VERGNE,,,3,TECHEETAH,,11.1667,13.8889,1.5914,191.5
41,4,1,4:06.844,0,43.3,4:06.844,2020-11-10 12:24:06.844,Edoardo MORTARA,0:02:22.174,,3,Venturi Formula E Team,,11.1667,13.8889,2.12187,173.0
42,4,2,1:46.311,0,100.6,5:53.155,2020-11-10 12:25:53.155,Edoardo MORTARA,,,3,Venturi Formula E Team,,11.1667,13.8889,1.5914,191.5
43,4,3,1:36.733,2,110.6,7:29.888,2020-11-10 12:27:29.888,Edoardo MORTARA,,,3,Venturi Formula E Team,,11.1667,13.8889,1.4145766666666664,168.66666666666666
44,16,1,3:43.384,0,47.9,3:43.384,2020-11-10 12:38:43.384,Oliver TURVEY,0:02:11.136,,4,NIO Formula E Team,,11.3333,14.4444,3.1828,237.0
45,16,2,1:34.565,0,113.1,5:17.949,2020-11-10 12:40:17.949,Oliver TURVEY,,,4,NIO Formula E Team,,,,,
46,16,3,2:22.789,0,74.9,7:40.738,2020-11-10 12:42:40.738,Oliver TURVEY,,,4,NIO Formula E Team,,11.3148,14.4444,3.1828033333333337,256.3333333333333
47,16,4,6:23.821,0,27.9,14:04.558,2020-11-10 12:49:04.559,Oliver TURVEY,0:05:06.417,,4,NIO Formula E Team,,11.436499999999999,14.603142857142856,2.5765542857142854,294.14285714285717
48,16,5,1:20.748,2,132.5,15:25.306,2020-11-10 12:50:25.307,Oliver TURVEY,,,4,NIO Formula E Team,,11.5278,15.0,2.652335,293.5
49,20,1,3:04.444,0,58.0,3:04.444,2020-11-10 12:38:04.444,Mitch EVANS,0:01:20.116,,4,Panasonic Jaguar Racing,,11.3333,14.4444,4.24374,279.0
50,20,2,1:33.677,0,114.2,4:38.121,2020-11-10 12:39:38.121,Mitch EVANS,,,4,Panasonic Jaguar Racing,,,,,
51,20,3,1:20.690,2,132.6,5:58.811,2020-11-10 12:40:58.811,Mitch EVANS,,,4,Panasonic Jaguar Racing,,11.2778,14.4444,2.12187,253.0
52,20,4,5:05.948,0,35.0,11:04.759,2020-11-10 12:46:04.759,Mitch EVANS,,,4,Panasonic Jaguar Racing,,11.3611,14.4444,2.6523350000000003,280.8333333333333
53,28,1,3:25.897,0,51.9,3:25.897,2020-11-10 12:38:25.897,Antonio Felix DA COSTA,0:01:48.128,,4,Andretti Formula E,,11.3333,14.4444,3.1828,237.0
54,28,2,1:36.167,2,111.2,5:02.064,2020-11-10 12:40:02.064,Antonio Felix DA COSTA,,,4,Andretti Formula E,,,,,
55,3,1,3:22.189,0,52.9,3:22.189,2020-11-10 12:38:22.189,Nelson PIQUET,0:01:50.281,,4,Panasonic Jaguar Racing,,11.3333,14.4444,3.1828,237.0
56,3,2,1:29.441,0,119.6,4:51.630,2020-11-10 12:39:51.630,Nelson PIQUET,,,4,Panasonic Jaguar Racing,,,,,
57,3,3,1:20.585,3,132.7,6:12.215,2020-11-10 12:41:12.215,Nelson PIQUET,,,4,Panasonic Jaguar Racing,,11.2778,14.4444,2.12187,253.0
58,3,4,7:01.743,0,25.4,13:13.957,2020-11-10 12:48:13.958,Nelson PIQUET,,,4,Panasonic Jaguar Racing,,11.395825,14.51385,2.5197187500000005,285.25
59,66,1,3:37.080,0,49.3,3:37.080,2020-11-10 12:38:37.080,Daniel ABT,0:02:03.565,,4,Audi Sport ABT Schaeffler,,11.3333,14.4444,3.1828,237.0
60,66,2,1:34.373,0,113.3,5:11.453,2020-11-10 12:40:11.453,Daniel ABT,,,4,Audi Sport ABT Schaeffler,,,,,
61,66,3,2:10.952,0,81.7,7:22.405,2020-11-10 12:42:22.405,Daniel ABT,,,4,Audi Sport ABT Schaeffler,,11.3148,14.4444,3.1828033333333337,256.3333333333333
62,66,4,6:17.360,0,28.3,13:39.764,2020-11-10 12:48:39.765,Daniel ABT,0:05:00.496,,4,Audi Sport ABT Schaeffler,,11.436499999999999,14.603142857142856,2.5765542857142854,294.14285714285717
63,66,5,1:20.605,2,132.7,15:00.369,2020-11-10 12:50:00.370,Daniel ABT,,,4,Audi Sport ABT Schaeffler,,11.5278,15.0,2.652335,293.5
