,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
72,18,3,1:03.845,2,104.9,5:46.952,2020-11-10 11:05:46.952,André Lotterer,,,1,TECHEETAH,,,,,
73,6,1,2:34.194,0,43.4,2:34.194,2020-11-10 11:02:34.194,Neel Jani,0:01:15.190,,1,DRAGON,,22.5,28.8889,2.12187,11.0
74,6,2,1:12.749,0,92.0,3:46.943,2020-11-10 11:03:46.943,Neel Jani,,,1,DRAGON,,,,,
75,6,3,1:04.612,2,103.6,4:51.555,2020-11-10 11:04:51.555,Neel Jani,,,1,DRAGON,,,,,
76,7,1,4:30.466,0,24.8,4:30.466,2020-11-10 11:04:30.466,Jérôme d'Ambrosio,0:03:18.014,,1,DRAGON,,22.5,28.3333,2.12187,18.0
77,7,2,1:08.779,0,97.4,5:39.245,2020-11-10 11:05:39.245,Jérôme d'Ambrosio,,,1,DRAGON,,,,,
78,7,3,1:03.849,2,104.9,6:43.094,2020-11-10 11:06:43.094,Jérôme d'Ambrosio,,,1,DRAGON,,22.484114285714288,28.333300000000005,2.424992857142857,20.428571428571427
79,19,1,1:51.951,0,59.8,1:51.951,2020-11-10 11:11:51.951,Felix Rosenqvist,0:00:36.581,,2,Mahindra Racing,,22.4444,28.8889,1.06093,68.0
80,19,2,1:13.000,0,91.7,3:04.951,2020-11-10 11:13:04.951,Felix Rosenqvist,,,2,Mahindra Racing,,,,,
81,19,3,1:02.878,2,106.5,4:07.829,2020-11-10 11:14:07.829,Felix Rosenqvist,,,2,Mahindra Racing,,22.4444,28.888900000000003,2.1218671428571425,68.14285714285714
82,20,1,2:40.229,0,41.8,2:40.229,2020-11-10 11:12:40.229,Mitch Evans,0:01:09.702,,2,Panasonic Jaguar Racing,,22.4444,28.8889,2.12187,50.0
83,20,2,1:14.182,0,90.3,3:54.411,2020-11-10 11:13:54.411,Mitch Evans,,,2,Panasonic Jaguar Racing,,22.4444,28.888899999999996,2.1218666666666666,65.33333333333333
84,20,3,1:02.577,4,107.0,4:56.988,2020-11-10 11:14:56.988,Mitch Evans,,,2,Panasonic Jaguar Racing,,22.4444,28.888900000000003,2.254485,87.0
85,27,1,3:22.987,0,33.0,3:22.987,2020-11-10 11:13:22.987,Kamui Kobayashi,0:02:08.563,,2,Andretti Formula E,,22.4444,28.8889,3.1828,69.0
86,27,2,1:12.232,0,92.7,4:35.219,2020-11-10 11:14:35.219,Kamui Kobayashi,,,2,Andretti Formula E,,22.4444,28.888900000000003,2.239748888888889,56.666666666666664
87,27,3,1:03.473,2,105.5,5:38.692,2020-11-10 11:15:38.692,Kamui Kobayashi,,,2,Andretti Formula E,,22.4444,28.888900000000003,2.7281185714285714,74.28571428571429
88,5,1,2:21.125,0,47.4,2:21.125,2020-11-10 11:12:21.125,Maro Engel,0:01:04.218,,2,Venturi Formula E Team,,22.4444,28.8889,1.06093,72.0
89,5,2,1:14.345,0,90.1,3:35.470,2020-11-10 11:13:35.470,Maro Engel,,,2,Venturi Formula E Team,,,,,
90,5,3,1:03.446,2,105.5,4:38.916,2020-11-10 11:14:38.916,Maro Engel,,,2,Venturi Formula E Team,,22.4444,28.888900000000003,2.1218671428571425,55.857142857142854
91,9,1,2:52.686,0,38.8,2:52.686,2020-11-10 11:12:52.686,Sébastien Buemi,0:01:37.144,,2,Renault e.dams,,22.4444,28.8889,3.1828,69.0
92,9,2,1:08.404,0,97.9,4:01.090,2020-11-10 11:14:01.090,Sébastien Buemi,,,2,Renault e.dams,,22.4444,28.8889,2.334054,66.6
93,9,3,1:05.346,2,102.5,5:06.436,2020-11-10 11:15:06.436,Sébastien Buemi,,,2,Renault e.dams,,22.4444,28.888900000000003,2.3871025,81.875
94,28,1,2:30.449,0,44.5,2:30.449,2020-11-10 11:22:30.449,Antonio Felix da Costa,0:01:08.205,,3,Andretti Formula E,,22.7778,29.4444,2.12187,13.0
95,28,2,1:11.942,0,93.1,3:42.391,2020-11-10 11:23:42.391,Antonio Felix da Costa,,,3,Andretti Formula E,,,,,
96,28,3,1:02.979,2,106.3,4:45.370,2020-11-10 11:24:45.370,Antonio Felix da Costa,,,3,Andretti Formula E,,22.777799999999996,29.4444,3.4859257142857145,11.714285714285714
97,36,1,1:37.843,0,68.4,1:37.843,2020-11-10 11:21:37.843,Alex Lynn,0:00:13.773,,3,DS Virgin Racing,,22.7778,30.0,4.24374,63.0
98,36,2,1:12.948,0,91.8,2:50.791,2020-11-10 11:22:50.791,Alex Lynn,,,3,DS Virgin Racing,,,,,
99,36,3,1:02.929,2,106.4,3:53.720,2020-11-10 11:23:53.720,Alex Lynn,,,3,DS Virgin Racing,,,,,
100,4,1,3:47.690,0,29.4,3:47.690,2020-11-10 11:23:47.690,Edoardo Mortara,0:02:29.786,,3,Venturi Formula E Team,,22.7778,29.4444,5.30467,5.0
101,4,2,1:10.300,0,95.2,4:57.990,2020-11-10 11:24:57.990,Edoardo Mortara,,,3,Venturi Formula E Team,,22.7778,29.4444,3.3154187500000005,11.875
102,4,3,1:02.870,3,106.5,6:00.860,2020-11-10 11:26:00.860,Edoardo Mortara,,,3,Venturi Formula E Team,,22.777799999999996,29.920628571428573,2.8796785714285713,30.571428571428573
103,68,1,1:51.086,0,60.3,1:51.086,2020-11-10 11:21:51.086,Luca Filippi,0:00:29.059,,3,NIO Formula E Team,,22.7778,30.0,3.1828,49.0
104,68,2,1:08.215,0,98.2,2:59.301,2020-11-10 11:22:59.301,Luca Filippi,,,3,NIO Formula E Team,,,,,
105,68,3,1:03.210,2,105.9,4:02.511,2020-11-10 11:24:02.511,Luca Filippi,,,3,NIO Formula E Team,,,,,
106,8,1,1:18.947,0,84.8,1:18.947,2020-11-10 11:21:18.947,Nicolas Prost,0:00:06.636,,3,Renault e.dams,,22.7778,30.0,2.12187,5.0
107,8,2,1:06.934,0,100.0,2:25.881,2020-11-10 11:22:25.881,Nicolas Prost,,,3,Renault e.dams,,,,,
108,8,3,1:03.418,2,105.6,3:29.299,2020-11-10 11:23:29.299,Nicolas Prost,,,3,Renault e.dams,,,,,
109,2,1,1:23.348,0,80.3,1:23.348,2020-11-10 11:31:23.348,Sam Bird,0:00:07.071,,4,DS Virgin Racing,,23.0556,30.5556,1.06093,331.0
110,2,2,1:14.870,0,89.4,2:38.218,2020-11-10 11:32:38.218,Sam Bird,,,4,DS Virgin Racing,,,,,
111,2,3,1:02.897,2,106.5,3:41.115,2020-11-10 11:33:41.115,Sam Bird,,,4,DS Virgin Racing,,23.0556,30.5556,1.9703057142857143,131.0
112,23,1,2:07.440,0,52.5,2:07.440,2020-11-10 11:32:07.440,Nick Heidfeld,0:00:54.017,,4,Mahindra Racing,,23.0556,30.5556,2.12187,65.0
113,23,2,1:12.433,0,92.4,3:19.873,2020-11-10 11:33:19.873,Nick Heidfeld,,,4,Mahindra Racing,,23.0556,30.5556,2.12187,61.0
114,23,3,1:03.276,2,105.8,4:23.149,2020-11-10 11:34:23.149,Nick Heidfeld,,,4,Mahindra Racing,,23.0556,30.5556,2.424991428571428,208.0
115,25,1,1:50.992,0,60.3,1:50.992,2020-11-10 11:31:50.992,Jean-Eric Vergne,0:00:28.862,,4,TECHEETAH,,23.0556,30.5556,2.12187,57.0
116,25,2,1:10.169,0,95.4,3:01.161,2020-11-10 11:33:01.161,Jean-Eric Vergne,,,4,TECHEETAH,,,,,
117,25,3,1:02.982,2,106.3,4:04.143,2020-11-10 11:34:04.143,Jean-Eric Vergne,,,4,TECHEETAH,,23.0556,30.5556,1.970305714285714,215.71428571428572
118,3,1,1:40.237,0,66.8,1:40.237,2020-11-10 11:31:40.237,Nelson Piquet,0:00:10.745,,4,Panasonic Jaguar Racing,,23.0556,30.5556,3.1828,331.0
119,3,2,1:14.741,0,89.6,2:54.978,2020-11-10 11:32:54.978,Nelson Piquet,,,4,Panasonic Jaguar Racing,,,,,
120,3,3,1:03.310,2,105.8,3:58.288,2020-11-10 11:33:58.288,Nelson Piquet,,,4,Panasonic Jaguar Racing,,23.0556,30.5556,1.8566337499999996,194.0
121,66,1,1:29.568,0,74.8,1:29.568,2020-11-10 11:31:29.568,Daniel Abt,0:00:06.218,,4,Audi Sport ABT Schaeffler,,23.0556,30.5556,1.06093,331.0
122,66,2,1:13.842,0,90.7,2:43.410,2020-11-10 11:32:43.410,Daniel Abt,,,4,Audi Sport ABT Schaeffler,,,,,
123,66,3,1:02.703,3,106.8,3:46.113,2020-11-10 11:33:46.113,Daniel Abt,,,4,Audi Sport ABT Schaeffler,,23.0556,30.5556,1.9703057142857143,131.0
