,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
0,16,1,3:59.421,0,35.7,3:59.421,2020-11-10 14:03:59.421,Oliver TURVEY,0:02:30.378,,1,NIO Formula E Team,,20.5,20.5556,3.1828,101.0
1,16,2,1:28.928,0,96.2,5:28.349,2020-11-10 14:05:28.349,Oliver TURVEY,,,1,NIO Formula E Team,,,,,
2,16,3,1:09.943,2,122.3,6:38.292,2020-11-10 14:06:38.292,Oliver TURVEY,,,1,NIO Formula E Team,,20.5278,20.5556,4.243735,121.5
3,18,1,3:39.260,0,39.0,3:39.260,2020-11-10 14:03:39.260,André LOTTERER,0:02:03.322,,1,TECHEETAH,,20.5,20.5556,3.1828,101.0
4,18,2,1:28.818,0,96.3,5:08.078,2020-11-10 14:05:08.078,André LOTTERER,,,1,TECHEETAH,,,,,
5,18,3,1:10.598,2,121.2,6:18.676,2020-11-10 14:06:18.676,André LOTTERER,,,1,TECHEETAH,,20.5556,20.5556,5.30467,142.0
6,20,1,4:06.391,0,34.7,4:06.391,2020-11-10 14:04:06.391,Mitch EVANS,0:02:33.758,,1,Panasonic Jaguar Racing,,20.5,20.5556,3.1828,101.0
7,20,2,1:28.594,0,96.6,5:34.985,2020-11-10 14:05:34.985,Mitch EVANS,,,1,Panasonic Jaguar Racing,,,,,
8,20,3,1:10.087,2,122.1,6:45.072,2020-11-10 14:06:45.072,Mitch EVANS,,,1,Panasonic Jaguar Racing,,20.5278,20.5556,4.243735,121.5
9,3,1,3:54.446,0,36.5,3:54.446,2020-11-10 14:03:54.446,Nelson PIQUET,0:02:22.788,,1,Panasonic Jaguar Racing,,20.5,20.5556,3.1828,101.0
10,3,2,1:20.443,0,106.4,5:14.889,2020-11-10 14:05:14.889,Nelson PIQUET,,,1,Panasonic Jaguar Racing,,,,,
11,3,3,1:10.270,2,121.8,6:25.159,2020-11-10 14:06:25.159,Nelson PIQUET,,,1,Panasonic Jaguar Racing,,20.5556,20.5556,5.30467,142.0
12,66,1,4:00.068,0,35.6,4:00.068,2020-11-10 14:04:00.068,Daniel ABT,0:02:28.421,,1,Audi Sport ABT Schaeffler,,20.5,20.5556,3.1828,101.0
13,66,2,1:22.923,0,103.2,5:22.991,2020-11-10 14:05:22.991,Daniel ABT,,,1,Audi Sport ABT Schaeffler,,,,,
14,66,3,1:09.774,4,122.6,6:32.765,2020-11-10 14:06:32.765,Daniel ABT,,,1,Audi Sport ABT Schaeffler,,20.5278,20.5556,4.243735,121.5
15,23,1,4:01.743,0,35.4,4:01.743,2020-11-10 14:14:01.743,Nick HEIDFELD,0:02:36.577,,2,Mahindra Racing,,20.6111,20.5556,4.24374,131.0
16,23,2,1:19.465,0,107.7,5:21.208,2020-11-10 14:15:21.208,Nick HEIDFELD,,,2,Mahindra Racing,,,,,
17,23,3,1:10.264,2,121.8,6:31.472,2020-11-10 14:16:31.472,Nick HEIDFELD,,,2,Mahindra Racing,,20.58335,20.5556,5.83514,143.5
18,28,1,2:59.845,0,47.6,2:59.845,2020-11-10 14:12:59.845,Antonio Felix DA COSTA,0:01:22.620,,2,Andretti Formula E,,20.6111,20.5556,8.48747,100.0
19,28,2,1:23.332,0,102.7,4:23.177,2020-11-10 14:14:23.177,Antonio Felix DA COSTA,,,2,Andretti Formula E,,,,,
20,28,3,1:10.417,2,121.5,5:33.594,2020-11-10 14:15:33.594,Antonio Felix DA COSTA,,,2,Andretti Formula E,,20.5556,20.5556,7.42654,156.0
21,36,1,2:02.471,0,69.9,2:02.471,2020-11-10 14:12:02.471,Alex LYNN,0:00:14.711,,2,DS Virgin Racing,,20.5556,20.5556,5.30467,138.0
22,36,2,1:26.339,0,99.1,3:28.810,2020-11-10 14:13:28.810,Alex LYNN,,,2,DS Virgin Racing,,,,,
23,36,3,1:10.002,3,122.2,4:38.812,2020-11-10 14:14:38.812,Alex LYNN,,,2,DS Virgin Racing,,,,,
24,5,1,3:04.930,0,46.3,3:04.930,2020-11-10 14:13:04.930,Maro ENGEL,0:01:40.584,,2,Venturi Formula E Team,,20.6111,20.5556,8.48747,100.0
25,5,2,1:22.636,0,103.6,4:27.566,2020-11-10 14:14:27.566,Maro ENGEL,,,2,Venturi Formula E Team,,,,,
26,5,3,1:10.248,2,121.8,5:37.814,2020-11-10 14:15:37.814,Maro ENGEL,,,2,Venturi Formula E Team,,20.5556,20.5556,7.42654,156.0
27,6,1,2:29.896,0,57.1,2:29.896,2020-11-10 14:12:29.896,José Maria LOPEZ,0:00:56.129,,2,DRAGON,,20.6111,20.5556,8.48747,100.0
28,6,2,1:20.056,0,106.9,3:49.952,2020-11-10 14:13:49.952,José Maria LOPEZ,,,2,DRAGON,,,,,
29,6,3,1:10.105,2,122.1,5:00.057,2020-11-10 14:15:00.057,José Maria LOPEZ,,,2,DRAGON,,,,,
30,27,1,2:47.062,0,51.2,2:47.062,2020-11-10 14:22:47.062,Stéphane SARRAZIN,0:01:15.958,,3,Andretti Formula E,,20.6667,20.5556,4.24374,96.0
31,27,2,1:26.537,0,98.9,4:13.599,2020-11-10 14:24:13.599,Stéphane SARRAZIN,,,3,Andretti Formula E,,,,,
32,27,3,1:10.315,2,121.7,5:23.914,2020-11-10 14:25:23.914,Stéphane SARRAZIN,,,3,Andretti Formula E,,20.6389,20.5556,4.24374,78.5
33,4,1,2:03.481,0,69.3,2:03.481,2020-11-10 14:22:03.481,Tom DILLMANN,0:00:18.396,,3,Venturi Formula E Team,,20.6667,20.5556,1.06093,119.0
34,4,2,1:32.235,0,92.8,3:35.716,2020-11-10 14:23:35.716,Tom DILLMANN,,,3,Venturi Formula E Team,,,,,
35,4,3,1:10.214,2,121.9,4:45.930,2020-11-10 14:24:45.930,Tom DILLMANN,,,3,Venturi Formula E Team,,20.6111,20.5556,4.24374,61.0
36,68,1,2:09.715,0,66.0,2:09.715,2020-11-10 14:22:09.715,Luca FILIPPI,0:00:23.763,,3,NIO Formula E Team,,20.6667,20.5556,4.24374,96.0
37,68,2,1:30.801,0,94.2,3:40.516,2020-11-10 14:23:40.516,Luca FILIPPI,,,3,NIO Formula E Team,,,,,
38,68,3,1:10.601,2,121.2,4:51.117,2020-11-10 14:24:51.117,Luca FILIPPI,,,3,NIO Formula E Team,,20.6111,20.5556,4.24374,61.0
39,7,1,2:18.526,0,61.8,2:18.526,2020-11-10 14:22:18.526,Jérôme D'AMBROSIO,0:00:44.585,,3,DRAGON,,20.6667,20.5556,4.24374,96.0
40,7,2,1:28.964,0,96.2,3:47.490,2020-11-10 14:23:47.490,Jérôme D'AMBROSIO,,,3,DRAGON,,,,,
41,7,3,1:09.938,3,122.4,4:57.428,2020-11-10 14:24:57.428,Jérôme D'AMBROSIO,,,3,DRAGON,,20.6111,20.5556,4.24374,61.0
42,8,1,1:36.746,0,88.5,1:36.746,2020-11-10 14:21:36.746,Nicolas PROST,0:00:06.407,,3,Renault e.dams,,20.6667,20.5556,1.06093,119.0
43,8,2,1:28.025,0,97.2,3:04.771,2020-11-10 14:23:04.771,Nicolas PROST,,,3,Renault e.dams,,,,,
44,8,3,1:10.618,2,121.2,4:15.389,2020-11-10 14:24:15.389,Nicolas PROST,,,3,Renault e.dams,,,,,
45,1,1,1:40.515,0,85.1,1:40.515,2020-11-10 14:31:40.515,Lucas DI GRASSI,0:00:09.137,,4,Audi Sport ABT Schaeffler,,20.5556,20.5556,3.1828,100.0
46,1,2,1:29.722,0,95.4,3:10.237,2020-11-10 14:33:10.237,Lucas DI GRASSI,,,4,Audi Sport ABT Schaeffler,,,,,
47,1,3,1:09.620,4,122.9,4:19.857,2020-11-10 14:34:19.857,Lucas DI GRASSI,,,4,Audi Sport ABT Schaeffler,,20.58335,20.5556,3.1828,105.0
48,19,1,2:23.067,0,59.8,2:23.067,2020-11-10 14:32:23.067,Felix ROSENQVIST,0:00:48.559,,4,Mahindra Racing,,20.6111,20.5556,3.1828,110.0
49,19,2,1:20.214,0,106.7,3:43.281,2020-11-10 14:33:43.281,Felix ROSENQVIST,,,4,Mahindra Racing,,20.6111,20.5556,3.1828,110.0
50,19,3,1:09.951,2,122.3,4:53.232,2020-11-10 14:34:53.232,Felix ROSENQVIST,,,4,Mahindra Racing,,20.58335,20.5556,3.1828,105.0
51,2,1,1:43.019,0,83.1,1:43.019,2020-11-10 14:31:43.019,Sam BIRD,0:00:09.997,,4,DS Virgin Racing,,20.5556,20.5556,3.1828,100.0
52,2,2,1:37.230,0,88.0,3:20.249,2020-11-10 14:33:20.249,Sam BIRD,,,4,DS Virgin Racing,,,,,
53,2,3,1:10.087,2,122.1,4:30.336,2020-11-10 14:34:30.336,Sam BIRD,,,4,DS Virgin Racing,,20.58335,20.5556,3.1828,105.0
54,25,1,3:00.281,0,47.5,3:00.281,2020-11-10 14:33:00.281,Jean-Eric VERGNE,0:01:26.142,,4,TECHEETAH,,20.6111,20.5556,3.1828,110.0
55,25,2,1:09.765,2,122.7,4:10.046,2020-11-10 14:34:10.046,Jean-Eric VERGNE,,,4,TECHEETAH,,20.6111,20.5556,3.1828,110.0
56,9,1,1:31.730,0,93.3,1:31.730,2020-11-10 14:31:31.730,Sébastien BUEMI,0:00:06.022,,4,Renault e.dams,,20.5556,20.5556,3.1828,100.0
57,9,2,1:22.990,0,103.1,2:54.720,2020-11-10 14:32:54.720,Sébastien BUEMI,,,4,Renault e.dams,,,,,
58,9,3,1:09.994,2,122.3,4:04.714,2020-11-10 14:34:04.714,Sébastien BUEMI,,,4,Renault e.dams,,20.6111,20.5556,3.1828,110.0
