,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
0,16,1,3:09.035,0,39.9,3:09.035,2020-11-10 12:48:09.035,Oliver TURVEY,0:02:01.698,,3,NIO Formula E Team,,24.0556,36.6667,4.24374,74.0
1,16,2,1:02.172,2,121.2,4:11.207,2020-11-10 12:49:11.207,Oliver TURVEY,,,3,NIO Formula E Team,,,,,
2,16,3,1:11.971,0,104.7,5:23.178,2020-11-10 12:50:23.178,Oliver TURVEY,,,3,NIO Formula E Team,,24.08335,36.6667,4.774205,80.5
3,19,1,6:55.451,0,18.1,6:55.451,2020-11-10 12:51:55.451,Felix ROSENQVIST,0:05:48.919,,2,Mahindra Racing,,24.0556,36.6667,2.12187,84.0
4,19,2,1:01.645,3,122.2,7:57.096,2020-11-10 12:52:57.096,Felix ROSENQVIST,,,2,Mahindra Racing,,24.0278,36.6667,2.12187,74.5
5,19,3,1:31.822,0,82.1,9:28.918,2020-11-10 12:54:28.918,Felix ROSENQVIST,,,2,Mahindra Racing,,23.981466666666666,36.6667,1.7682233333333333,115.0
6,28,1,5:03.613,0,24.8,5:03.613,2020-11-10 12:50:03.613,Antonio Felix DA COSTA,0:03:55.222,,3,Andretti Formula E,,24.1111,36.6667,5.30467,87.0
7,28,2,1:01.852,2,121.8,6:05.465,2020-11-10 12:51:05.465,Antonio Felix DA COSTA,,,3,Andretti Formula E,,24.08335,36.6667,4.774205,80.5
8,28,3,1:16.134,0,99.0,7:21.599,2020-11-10 12:52:21.599,Antonio Felix DA COSTA,,,3,Andretti Formula E,,24.037066666666664,36.6667,2.82916,74.33333333333333
9,36,1,1:15.555,0,99.7,1:15.555,2020-11-10 12:46:15.555,Alex LYNN,0:00:02.793,,3,DS Virgin Racing,,24.0556,36.6667,2.12187,84.0
10,36,2,1:02.014,2,121.5,2:17.569,2020-11-10 12:47:17.569,Alex LYNN,,,3,DS Virgin Racing,,,,,
11,36,3,1:11.467,0,105.4,3:29.036,2020-11-10 12:48:29.036,Alex LYNN,,,3,DS Virgin Racing,,,,,
12,9,1,8:55.102,0,14.1,8:55.102,2020-11-10 12:53:55.102,Sébastien BUEMI,0:07:44.520,,2,Renault e.dams,,24.0,36.6667,1.06093,30.0
13,9,2,1:02.510,2,120.5,9:57.612,2020-11-10 12:54:57.612,Sébastien BUEMI,,,2,Renault e.dams,,23.9722,36.6667,1.5914,140.0
