,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
36,3,4,2:28.718,0,71.9,37:25.283,2020-11-10 12:37:25.283,Nelson PIQUET JR,,,4,NEXTEV NIO,,19.2778,22.2222,6.8397125,107.25
37,33,1,2:00.177,0,89.0,2:00.177,2020-11-10 12:02:00.177, MA Qing Hua,0:00:22.720,,1,TECHEETAH,,19.2778,23.3333,4.82803,26.0
38,33,2,1:23.248,2,128.5,3:23.425,2020-11-10 12:03:23.425, MA Qing Hua,,,1,TECHEETAH,,,,,
39,33,3,1:59.910,0,89.2,5:23.335,2020-11-10 12:05:23.335, MA Qing Hua,,,1,TECHEETAH,,,,,
40,33,4,2:13.511,0,80.1,7:36.846,2020-11-10 12:07:36.846, MA Qing Hua,,,1,TECHEETAH,,,,,
41,37,1,1:44.109,0,102.7,1:44.109,2020-11-10 12:01:44.109,José Maria LOPEZ,0:00:16.134,,1,DS Virgin Racing,,19.2778,23.3333,8.04672,15.0
42,37,2,1:26.462,0,123.7,3:10.571,2020-11-10 12:03:10.571,José Maria LOPEZ,,,1,DS Virgin Racing,,,,,
43,37,3,1:22.133,2,130.2,4:32.704,2020-11-10 12:04:32.704,José Maria LOPEZ,,,1,DS Virgin Racing,,,,,
44,37,4,7:49.331,0,22.8,12:22.035,2020-11-10 12:12:22.035,José Maria LOPEZ,,,1,DS Virgin Racing,,,,,
45,37,5,1:45.828,0,101.1,14:07.863,2020-11-10 12:14:07.863,José Maria LOPEZ,,,1,DS Virgin Racing,,,,,
46,4,1,12:01.339,0,14.8,12:01.339,2020-11-10 12:12:01.339,Stéphane SARRAZIN,0:10:33.876,,2,Venturi Formula E Team,,19.2778,22.2222,6.43738,13.0
47,4,2,1:24.809,0,126.1,13:26.148,2020-11-10 12:13:26.148,Stéphane SARRAZIN,,,2,Venturi Formula E Team,,,,,
48,4,3,1:22.270,2,130.0,14:48.418,2020-11-10 12:14:48.418,Stéphane SARRAZIN,,,2,Venturi Formula E Team,,,,,
49,4,4,11:16.540,0,15.8,26:04.958,2020-11-10 12:26:04.958,Stéphane SARRAZIN,,,2,Venturi Formula E Team,,,,,
50,4,5,1:55.131,0,92.9,28:00.089,2020-11-10 12:28:00.089,Stéphane SARRAZIN,,,2,Venturi Formula E Team,,19.0926,21.2963,4.828033333333333,34.0
51,47,1,32:30.209,0,5.5,32:30.209,2020-11-10 12:32:30.209,Adam CARROLL,0:31:03.385,,4,Panasonic Jaguar Racing,,19.2778,22.2222,6.43738,26.0
52,47,2,1:25.695,2,124.8,33:55.904,2020-11-10 12:33:55.904,Adam CARROLL,,,4,Panasonic Jaguar Racing,,19.2778,22.2222,6.43738,19.5
53,47,3,1:26.065,0,124.3,35:21.969,2020-11-10 12:35:21.969,Adam CARROLL,,,4,Panasonic Jaguar Racing,,19.2778,22.2222,6.437376666666666,120.33333333333333
54,5,1,21:52.483,0,8.1,21:52.483,2020-11-10 12:21:52.483,Maro ENGEL,0:20:24.719,,3,Venturi Formula E Team,,18.8889,21.1111,3.21869,22.0
55,5,2,1:36.200,0,111.2,23:28.683,2020-11-10 12:23:28.683,Maro ENGEL,,,3,Venturi Formula E Team,,,,,
56,5,3,1:22.236,2,130.1,24:50.919,2020-11-10 12:24:50.919,Maro ENGEL,,,3,Venturi Formula E Team,,18.8611,21.1111,4.828035,44.5
57,5,4,11:58.012,0,14.9,36:48.931,2020-11-10 12:36:48.931,Maro ENGEL,,,3,Venturi Formula E Team,,19.153861538461538,21.709399999999995,5.570807692307691,78.84615384615384
58,6,1,21:58.095,0,8.1,21:58.095,2020-11-10 12:21:58.095,Loïc DUVAL,0:20:29.190,,3,Faraday Future Dragon Racing,,18.8889,21.1111,3.21869,22.0
59,6,2,1:26.144,0,124.2,23:24.239,2020-11-10 12:23:24.239,Loïc DUVAL,,,3,Faraday Future Dragon Racing,,,,,
60,6,3,1:23.933,2,127.4,24:48.172,2020-11-10 12:24:48.172,Loïc DUVAL,,,3,Faraday Future Dragon Racing,,18.8611,21.1111,4.828035,44.5
61,6,4,7:39.828,0,23.3,32:28.000,2020-11-10 12:32:28.000,Loïc DUVAL,,,3,Faraday Future Dragon Racing,,19.098777777777773,21.481488888888887,5.006849999999999,68.33333333333333
62,6,5,1:40.464,0,106.5,34:08.464,2020-11-10 12:34:08.464,Loïc DUVAL,,,3,Faraday Future Dragon Racing,,19.2778,22.2222,5.90093,123.33333333333333
63,66,1,21:35.454,0,8.3,21:35.454,2020-11-10 12:21:35.454,Daniel ABT,0:20:11.424,,3,ABT Schaeffler Audi Sport,,18.8889,21.1111,3.21869,22.0
64,66,2,1:29.425,0,119.6,23:04.879,2020-11-10 12:23:04.879,Daniel ABT,,,3,ABT Schaeffler Audi Sport,,,,,
65,66,3,1:21.725,2,130.9,24:26.604,2020-11-10 12:24:26.604,Daniel ABT,,,3,ABT Schaeffler Audi Sport,,18.8611,21.1111,4.828035,44.5
