,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
0,11,1,1:15.602,0,108.4,1:15.602,2020-11-10 16:05:01.897,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.4444,33.8889,1.60934,33.0
1,11,2,1:12.004,0,113.8,2:27.606,2020-11-10 16:06:13.901,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,,,,
2,11,3,1:11.586,0,114.5,3:39.192,2020-11-10 16:07:25.487,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.41665,33.8889,4.02336,127.5
3,11,4,1:11.640,0,114.4,4:50.832,2020-11-10 16:08:37.127,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.4444,33.8889,3.218685,72.0
4,11,5,1:11.376,0,114.8,6:02.208,2020-11-10 16:09:48.503,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.5,33.8889,4.02336,63.0
5,11,6,1:11.478,0,114.7,7:13.686,2020-11-10 16:10:59.981,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.58335,33.6111,7.242045,132.5
6,11,7,1:11.380,0,114.8,8:25.066,2020-11-10 16:12:11.361,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.66665,33.3333,8.85139,257.0
7,11,8,1:11.454,0,114.7,9:36.520,2020-11-10 16:13:22.815,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.75,33.05555,7.242050000000001,250.0
8,11,9,1:11.266,0,115.0,10:47.786,2020-11-10 16:14:34.081,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.7778,32.7778,7.242050000000001,136.0
9,11,10,1:11.476,0,114.7,11:59.262,2020-11-10 16:15:45.557,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.72225,32.7778,6.43738,121.5
10,11,11,1:11.850,0,114.1,13:11.112,2020-11-10 16:16:57.407,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.6389,32.7778,9.65609,133.0
11,11,12,1:11.664,0,114.4,14:22.776,2020-11-10 16:18:09.071,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.58335,32.7778,8.851415,190.0
12,11,13,1:11.605,0,114.5,15:34.381,2020-11-10 16:19:20.676,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.574099999999998,32.5926,3.2186866666666667,188.33333333333334
13,11,14,1:11.727,0,114.3,16:46.108,2020-11-10 16:20:32.403,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.6111,32.7778,4.02336,291.0
14,11,15,1:11.833,0,114.1,17:57.941,2020-11-10 16:21:44.236,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.6389,32.5,6.437375,287.5
15,11,16,1:11.825,0,114.1,19:09.766,2020-11-10 16:22:56.061,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.6389,32.2222,9.65606,236.0
16,11,17,1:11.757,0,114.2,20:21.523,2020-11-10 16:24:07.818,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.6111,32.2222,7.242045,240.5
17,11,18,1:12.035,0,113.8,21:33.558,2020-11-10 16:25:19.853,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.58335,32.2222,8.851395,235.5
18,11,19,1:11.987,0,113.9,22:45.545,2020-11-10 16:26:31.840,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.5278,32.2222,8.04672,242.0
19,11,20,1:12.379,0,113.3,23:57.924,2020-11-10 16:27:44.219,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.5,32.5,4.02336,234.0
20,11,21,1:13.207,0,112.0,25:11.131,2020-11-10 16:28:57.426,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.5278,32.7778,8.04672,121.0
21,11,22,1:53.325,0,72.3,27:04.456,2020-11-10 16:30:50.751,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.61113333333333,32.7778,7.510266666666666,90.66666666666667
22,11,23,1:14.003,0,110.8,28:18.459,2020-11-10 16:32:04.754,Lucas DI GRASSI,0:00:48.879,,,ABT Schaeffler Audi Sport,ABT,23.69445,32.7778,8.046714999999999,244.5
23,11,24,1:11.224,0,115.1,29:29.683,2020-11-10 16:33:15.978,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.7222,32.5,4.02336,255.0
24,11,25,1:11.787,0,114.2,30:41.470,2020-11-10 16:34:27.765,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.7222,32.2222,3.2186866666666667,128.33333333333334
25,11,26,1:11.240,0,115.1,31:52.710,2020-11-10 16:35:39.005,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.7222,32.2222,3.218685,46.0
26,11,27,1:11.070,2,115.3,33:03.780,2020-11-10 16:36:50.075,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.7222,32.2222,4.02336,50.5
27,11,28,1:11.147,0,115.2,34:14.927,2020-11-10 16:38:01.222,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.7222,32.2222,3.21869,151.5
28,11,29,1:11.141,0,115.2,35:26.068,2020-11-10 16:39:12.363,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.7222,32.2222,7.242045,137.0
29,11,30,1:11.279,0,115.0,36:37.347,2020-11-10 16:40:23.642,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.66665,32.2222,7.242045,59.5
30,11,31,1:11.714,0,114.3,37:49.061,2020-11-10 16:41:35.356,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.6111,32.2222,5.6327050000000005,45.0
31,11,32,1:11.767,0,114.2,39:00.828,2020-11-10 16:42:47.123,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.58335,32.2222,6.437375,120.5
32,11,33,1:11.664,0,114.4,40:12.492,2020-11-10 16:43:58.787,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.5278,32.2222,8.851415,251.0
33,11,34,1:11.578,0,114.5,41:24.070,2020-11-10 16:45:10.365,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.44445,32.2222,7.24207,246.5
34,11,35,1:11.546,0,114.6,42:35.616,2020-11-10 16:46:21.911,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.3611,32.2222,3.218685,230.5
35,11,36,1:11.378,0,114.8,43:46.994,2020-11-10 16:47:33.289,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.296300000000002,31.851866666666666,4.2915833333333335,232.66666666666666
36,11,37,1:11.251,0,115.0,44:58.245,2020-11-10 16:48:44.540,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.2778,31.6667,6.437375,234.5
37,11,38,1:11.596,0,114.5,46:09.841,2020-11-10 16:49:56.136,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.2778,31.6667,7.242050000000001,137.5
38,11,39,1:11.652,0,114.4,47:21.493,2020-11-10 16:51:07.788,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.30555,31.6667,8.04672,177.5
39,11,40,1:11.590,0,114.5,48:33.083,2020-11-10 16:52:19.378,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.30555,31.6667,6.437375,294.0
40,11,41,1:11.947,0,113.9,49:45.030,2020-11-10 16:53:31.325,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.2778,31.3889,4.828035,141.5
41,11,42,1:11.678,0,114.4,50:56.708,2020-11-10 16:54:43.003,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.2778,31.1111,6.43738,120.0
42,11,43,1:12.438,0,113.2,52:09.146,2020-11-10 16:55:55.441,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.2778,31.1111,7.242050000000001,235.0
43,11,44,1:12.747,0,112.7,53:21.893,2020-11-10 16:57:08.188,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,ABT,23.2778,31.1111,4.82803,246.5
44,19,1,1:16.133,0,107.7,1:16.133,2020-11-10 16:05:02.428,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.4444,33.8889,1.60934,33.0
45,19,2,1:12.464,0,113.1,2:28.597,2020-11-10 16:06:14.892,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,,,,
46,19,3,1:11.995,0,113.9,3:40.592,2020-11-10 16:07:26.887,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.41665,33.8889,4.02336,127.5
47,19,4,1:11.566,0,114.5,4:52.158,2020-11-10 16:08:38.453,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.4444,33.8889,3.218685,72.0
48,19,5,1:11.307,0,115.0,6:03.465,2020-11-10 16:09:49.760,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.5,33.8889,4.02336,63.0
49,19,6,1:11.862,0,114.1,7:15.327,2020-11-10 16:11:01.622,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.58335,33.6111,7.242045,132.5
50,19,7,1:11.657,0,114.4,8:26.984,2020-11-10 16:12:13.279,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.66665,33.3333,8.85139,257.0
51,19,8,1:11.512,0,114.6,9:38.496,2020-11-10 16:13:24.791,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.75,33.05555,7.242050000000001,250.0
52,19,9,1:11.330,0,114.9,10:49.826,2020-11-10 16:14:36.121,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.7778,32.7778,7.242050000000001,136.0
53,19,10,1:11.776,0,114.2,12:01.602,2020-11-10 16:15:47.897,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.72225,32.7778,6.43738,121.5
54,19,11,1:11.618,0,114.5,13:13.220,2020-11-10 16:16:59.515,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.6389,32.7778,9.65609,133.0
55,19,12,1:11.598,0,114.5,14:24.818,2020-11-10 16:18:11.113,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.574099999999998,32.5926,6.43739,132.33333333333334
56,19,13,1:11.536,0,114.6,15:36.354,2020-11-10 16:19:22.649,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.58335,32.5,2.414015,122.0
57,19,14,1:11.495,0,114.7,16:47.849,2020-11-10 16:20:34.144,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.6111,32.7778,4.02336,291.0
58,19,15,1:11.737,0,114.3,17:59.586,2020-11-10 16:21:45.881,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.6389,32.5,6.437375,287.5
59,19,16,1:11.774,0,114.2,19:11.360,2020-11-10 16:22:57.655,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.6389,32.2222,9.65606,236.0
60,19,17,1:11.491,0,114.7,20:22.851,2020-11-10 16:24:09.146,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.6111,32.2222,7.242045,240.5
61,19,18,1:11.713,0,114.3,21:34.564,2020-11-10 16:25:20.859,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.58335,32.2222,8.851395,235.5
62,19,19,1:12.265,0,113.4,22:46.829,2020-11-10 16:26:33.124,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.5278,32.2222,8.04672,242.0
63,19,20,1:12.066,0,113.7,23:58.895,2020-11-10 16:27:45.190,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.5,32.5,4.02336,234.0
64,19,21,1:12.642,0,112.8,25:11.537,2020-11-10 16:28:57.832,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.5278,32.7778,8.04672,121.0
65,19,22,1:52.046,0,73.2,27:03.583,2020-11-10 16:30:49.878,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.61113333333333,32.7778,7.510266666666666,90.66666666666667
66,19,23,1:13.794,0,111.1,28:17.377,2020-11-10 16:32:03.672,Felix ROSENQVIST,0:00:48.638,,,Mahindra Racing,MAHINDRA,23.69445,32.7778,8.046714999999999,244.5
67,19,24,1:11.556,0,114.6,29:28.933,2020-11-10 16:33:15.228,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.7222,32.5,4.02336,255.0
68,19,25,1:11.542,0,114.6,30:40.475,2020-11-10 16:34:26.770,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.7222,32.2222,4.02336,165.5
69,19,26,1:11.164,0,115.2,31:51.639,2020-11-10 16:35:37.934,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.7222,32.2222,3.755133333333333,56.0
70,19,27,1:10.888,2,115.6,33:02.527,2020-11-10 16:36:48.822,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.7222,32.2222,4.02336,50.5
71,19,28,1:11.341,0,114.9,34:13.868,2020-11-10 16:38:00.163,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.7222,32.2222,3.21869,151.5
72,19,29,1:11.256,0,115.0,35:25.124,2020-11-10 16:39:11.419,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.7222,32.2222,7.242045,137.0
73,19,30,1:11.330,0,114.9,36:36.454,2020-11-10 16:40:22.749,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.66665,32.2222,7.242045,59.5
74,19,31,1:11.037,0,115.4,37:47.491,2020-11-10 16:41:33.786,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.6111,32.2222,5.6327050000000005,45.0
75,19,32,1:11.076,0,115.3,38:58.567,2020-11-10 16:42:44.862,Felix ROSENQVIST,,,,Mahindra Racing,MAHINDRA,23.58335,32.2222,6.437375,120.5
