,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
0,11,1,1:15.562,0,99.7,1:15.562,2020-11-10 16:05:03.927,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.5,23.3333,3.21869,224.0
1,11,2,1:14.275,0,101.4,2:29.837,2020-11-10 16:06:18.202,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,,,,
2,11,3,2:18.467,0,54.4,4:48.304,2020-11-10 16:08:36.669,Lucas DI GRASSI,0:01:14.925,,,ABT Schaeffler Audi Sport,,27.5,23.333299999999998,3.21869,224.0
3,11,4,2:05.384,0,60.1,6:53.688,2020-11-10 16:10:42.053,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.425933333333333,23.333299999999998,6.973823333333333,188.0
4,11,5,1:05.387,0,115.2,7:59.075,2020-11-10 16:11:47.440,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.33335,23.3333,8.85139,177.0
5,11,6,1:05.693,0,114.7,9:04.768,2020-11-10 16:12:53.133,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.2778,23.3333,5.6327050000000005,252.0
6,11,7,1:07.602,0,111.5,10:12.370,2020-11-10 16:14:00.735,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.2778,23.3333,6.437375,247.5
7,11,8,1:06.571,0,113.2,11:18.941,2020-11-10 16:15:07.306,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.2778,23.3333,9.65606,176.0
8,11,9,1:05.388,0,115.2,12:24.329,2020-11-10 16:16:12.694,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.2778,23.3333,9.65606,176.0
9,11,10,1:05.122,0,115.7,13:29.451,2020-11-10 16:17:17.816,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.2778,23.3333,9.65606,176.0
10,11,11,1:04.697,0,116.5,14:34.148,2020-11-10 16:18:22.513,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.296300000000002,23.333299999999998,6.973823333333333,122.66666666666667
11,11,12,1:04.676,0,116.5,15:38.824,2020-11-10 16:19:27.189,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.3333,23.3333,5.632705,154.0
12,11,13,1:04.889,0,116.1,16:43.713,2020-11-10 16:20:32.078,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.3333,23.3333,11.265415,142.5
13,11,14,1:04.537,0,116.8,17:48.250,2020-11-10 16:21:36.615,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.3611,23.3333,12.87476,106.0
14,11,15,1:05.347,0,115.3,18:53.597,2020-11-10 16:22:41.962,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.3889,23.3333,13.67941,110.0
15,11,16,1:10.474,0,106.9,20:04.071,2020-11-10 16:23:52.436,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.3611,23.3333,14.48408,144.0
16,11,17,2:33.333,0,49.1,22:37.404,2020-11-10 16:26:25.769,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.3333,23.3333,9.65606,130.0
17,11,18,1:59.093,0,63.3,24:36.497,2020-11-10 16:28:24.862,Lucas DI GRASSI,0:01:00.743,,,ABT Schaeffler Audi Sport,,27.296266666666668,23.333299999999998,10.728973333333334,115.33333333333333
18,11,19,1:05.794,0,114.5,25:42.291,2020-11-10 16:29:30.656,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.27775,23.3333,8.851415,96.5
19,11,20,1:05.304,0,115.4,26:47.595,2020-11-10 16:30:35.960,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.3611,23.3333,6.437375,129.5
20,11,21,1:05.431,0,115.2,27:53.026,2020-11-10 16:31:41.391,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.3889,23.3333,7.242050000000001,97.0
21,11,22,1:05.581,0,114.9,28:58.607,2020-11-10 16:32:46.972,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.41665,23.3333,6.43738,80.5
22,11,23,1:05.389,0,115.2,30:03.996,2020-11-10 16:33:52.361,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.4444,23.3333,5.632705,127.5
23,11,24,1:05.214,0,115.5,31:09.210,2020-11-10 16:34:57.575,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.4444,23.05555,4.82803,150.5
24,11,25,1:04.942,0,116.0,32:14.152,2020-11-10 16:36:02.517,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.4722,22.7778,6.437375,143.5
25,11,26,1:05.278,0,115.4,33:19.430,2020-11-10 16:37:07.795,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,27.5,22.7778,9.65606,96.5
