NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
36;1;3;1:33.964;0;;30.832;0;29.426;0;33.706;0;90.0;4:20.030;10:19:20.030;0:30.832;0:29.426;0:33.706;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;4;1:10.190;0;;22.872;0;17.358;0;29.960;0;120.4;5:30.220;10:20:30.220;0:22.872;0:17.358;0:29.960;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;5;1:32.552;0;;26.986;0;31.528;0;34.038;0;91.3;7:02.772;10:22:02.772;0:26.986;0:31.528;0:34.038;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;6;1:12.063;0;;23.736;0;17.966;0;30.361;0;117.3;8:14.835;10:23:14.835;0:23.736;0:17.966;0:30.361;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;7;1:13.206;0;;24.444;0;18.358;0;30.404;0;115.5;9:28.041;10:24:28.041;0:24.444;0:18.358;0:30.404;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;8;1:12.323;0;;23.992;0;17.984;0;30.347;0;116.9;10:40.364;10:25:40.364;0:23.992;0:17.984;0:30.347;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;9;1:51.013;0;;32.321;0;31.183;0;47.509;0;76.1;12:31.377;10:27:31.377;0:32.321;0:31.183;0:47.509;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;10;1:10.305;0;;23.159;0;17.341;0;29.805;0;120.2;13:41.682;10:28:41.682;0:23.159;0:17.341;0:29.805;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;11;1:10.664;0;;23.223;0;17.501;0;29.940;0;119.6;14:52.346;10:29:52.346;0:23.223;0:17.501;0:29.940;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;12;2:02.492;0;;35.582;0;38.421;0;48.489;0;69.0;16:54.838;10:31:54.838;0:35.582;0:38.421;0:48.489;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;13;1:21.874;0;;30.293;0;20.163;0;31.418;0;103.2;18:16.712;10:33:16.712;0:30.293;0:20.163;0:31.418;;André LOTTERER;;;;DS TECHEETAH;;225;
36;1;14;1:10.909;0;;23.694;0;17.844;0;29.371;0;119.2;19:27.621;10:34:27.621;0:23.694;0:17.844;0:29.371;;André LOTTERER;;;;DS TECHEETAH;;225;
36;1;15;1:31.145;0;B;26.276;0;20.017;0;44.852;0;92.7;20:58.766;10:35:58.766;0:26.276;0:20.017;0:44.852;;André LOTTERER;;;;DS TECHEETAH;;;
36;1;16;5:29.214;0;;4:36.878;0;22.263;0;30.073;0;25.7;26:27.980;10:41:27.980;4:36.878;0:22.263;0:30.073;;André LOTTERER;0:04:18.610;;;DS TECHEETAH;;250;
36;1;17;1:08.856;2;;22.799;2;16.854;2;29.203;2;122.8;27:36.836;10:42:36.836;0:22.799;0:16.854;0:29.203;;André LOTTERER;;;;DS TECHEETAH;;250;
36;1;18;1:34.312;0;B;28.126;0;22.717;0;43.469;0;89.6;29:11.148;10:44:11.148;0:28.126;0:22.717;0:43.469;;André LOTTERER;;;;DS TECHEETAH;;;
4;1;1;1:35.957;0;;41.543;0;20.965;0;33.449;0;88.1;1:35.957;10:16:35.957;0:41.543;0:20.965;0:33.449;;Robin FRIJNS;0:00:11.682;;;Envision Virgin Racing;;;
4;1;2;1:25.332;0;;27.240;0;19.332;0;38.760;0;99.1;3:01.289;10:18:01.289;0:27.240;0:19.332;0:38.760;;Robin FRIJNS;;;;Envision Virgin Racing;;225;
4;1;3;1:09.752;0;;23.369;0;16.938;0;29.445;0;121.2;4:11.041;10:19:11.041;0:23.369;0:16.938;0:29.445;;Robin FRIJNS;;;;Envision Virgin Racing;;225;
4;1;4;1:25.338;0;B;25.244;0;18.115;0;41.979;0;99.1;5:36.379;10:20:36.379;0:25.244;0:18.115;0:41.979;;Robin FRIJNS;;;;Envision Virgin Racing;;225;
4;1;5;8:31.799;0;;7:38.303;0;20.341;0;33.155;0;16.5;14:08.178;10:29:08.178;7:38.303;0:20.341;0:33.155;;Robin FRIJNS;0:07:22.067;;;Envision Virgin Racing;;;
4;1;6;1:27.834;0;;29.675;0;21.743;0;36.416;0;96.2;15:36.012;10:30:36.012;0:29.675;0:21.743;0:36.416;;Robin FRIJNS;;;;Envision Virgin Racing;;250;
4;1;7;1:08.260;2;;22.631;2;16.678;2;28.951;2;123.8;16:44.272;10:31:44.272;0:22.631;0:16.678;0:28.951;;Robin FRIJNS;;;;Envision Virgin Racing;;250;
4;1;8;1:13.690;0;;25.333;0;17.910;0;30.447;0;114.7;17:57.962;10:32:57.962;0:25.333;0:17.910;0:30.447;;Robin FRIJNS;;;;Envision Virgin Racing;;250;
4;1;9;1:40.030;0;;27.853;0;28.447;0;43.730;0;84.5;19:37.992;10:34:37.992;0:27.853;0:28.447;0:43.730;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;10;1:41.839;0;;33.674;0;31.207;0;36.958;0;83.0;21:19.831;10:36:19.831;0:33.674;0:31.207;0:36.958;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;11;1:32.470;0;;23.014;0;17.420;0;52.036;0;91.4;22:52.301;10:37:52.301;0:23.014;0:17.420;0:52.036;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;12;1:55.693;0;;34.986;0;31.164;0;49.543;0;73.1;24:47.994;10:39:47.994;0:34.986;0:31.164;0:49.543;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;13;1:36.528;0;;37.157;0;25.221;0;34.150;0;87.6;26:24.522;10:41:24.522;0:37.157;0:25.221;0:34.150;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;14;1:10.764;0;;22.803;0;17.438;0;30.523;0;119.5;27:35.286;10:42:35.286;0:22.803;0:17.438;0:30.523;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;15;1:44.931;0;;32.557;0;34.043;0;38.331;0;80.6;29:20.217;10:44:20.217;0:32.557;0:34.043;0:38.331;;Robin FRIJNS;;;;Envision Virgin Racing;;;
4;1;16;1:10.158;0;;22.865;0;17.191;0;30.102;0;120.5;30:30.375;10:45:30.375;0:22.865;0:17.191;0:30.102;;Robin FRIJNS;;;;Envision Virgin Racing;;;
48;1;1;2:51.721;0;;1:46.183;0;27.054;0;38.484;0;49.2;2:51.721;10:17:51.721;1:46.183;0:27.054;0:38.484;;Edoardo MORTARA;0:01:12.218;;;Venturi Formula E Team;;;
48;1;2;1:10.558;2;;23.213;0;17.580;0;29.765;0;119.8;4:02.279;10:19:02.279;0:23.213;0:17.580;0:29.765;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;3;1:33.143;0;;27.821;0;23.027;0;42.295;0;90.8;5:35.422;10:20:35.422;0:27.821;0:23.027;0:42.295;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;4;1:12.862;0;;23.868;0;18.466;0;30.528;0;116.0;6:48.284;10:21:48.284;0:23.868;0:18.466;0:30.528;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;5;1:12.391;0;;23.492;0;18.180;0;30.719;0;116.8;8:00.675;10:23:00.675;0:23.492;0:18.180;0:30.719;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;6;1:14.489;0;;23.571;0;18.379;0;32.539;0;113.5;9:15.164;10:24:15.164;0:23.571;0:18.379;0:32.539;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;7;1:12.564;0;;23.892;0;18.151;0;30.521;0;116.5;10:27.728;10:25:27.728;0:23.892;0:18.151;0:30.521;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;8;1:12.208;0;;23.760;0;18.137;0;30.311;0;117.1;11:39.936;10:26:39.936;0:23.760;0:18.137;0:30.311;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;9;1:16.467;0;;25.639;0;19.294;0;31.534;0;110.5;12:56.403;10:27:56.403;0:25.639;0:19.294;0:31.534;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;10;1:13.357;0;;24.013;0;18.517;0;30.827;0;115.2;14:09.760;10:29:09.760;0:24.013;0:18.517;0:30.827;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;11;1:13.191;0;;24.142;0;18.222;0;30.827;0;115.5;15:22.951;10:30:22.951;0:24.142;0:18.222;0:30.827;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;12;4:32.515;0;B;30.241;0;21.066;0;3:41.208;0;31.0;19:55.466;10:34:55.466;0:30.241;0:21.066;3:41.208;;Edoardo MORTARA;;;;Venturi Formula E Team;;;
48;1;13;1:35.522;0;;39.323;0;21.881;0;34.318;0;88.5;21:30.988;10:36:30.988;0:39.323;0:21.881;0:34.318;;Edoardo MORTARA;0:03:14.556;;;Venturi Formula E Team;;225;
48;1;14;1:10.723;0;;23.112;2;17.187;0;30.424;0;119.5;22:41.711;10:37:41.711;0:23.112;0:17.187;0:30.424;;Edoardo MORTARA;;;;Venturi Formula E Team;;225;
48;1;15;5:15.204;0;B;26.766;0;18.445;0;4:29.993;0;26.8;27:56.915;10:42:56.915;0:26.766;0:18.445;4:29.993;;Edoardo MORTARA;;;;Venturi Formula E Team;;225;
48;1;16;1:33.268;0;;36.451;0;20.756;0;36.061;0;90.6;29:30.183;10:44:30.183;0:36.451;0:20.756;0:36.061;;Edoardo MORTARA;0:04:03.788;;;Venturi Formula E Team;;250;
48;1;17;1:10.712;0;;24.898;0;16.835;2;28.979;2;119.5;30:40.895;10:45:40.895;0:24.898;0:16.835;0:28.979;;Edoardo MORTARA;;;;Venturi Formula E Team;;250;
5;1;1;2:30.328;0;;1:24.713;0;23.067;0;42.548;0;56.2;2:30.328;10:17:30.328;1:24.713;0:23.067;0:42.548;;Stoffel VANDOORNE;0:00:50.885;;;HWA RACELAB;;225;
5;1;2;1:09.919;0;;23.101;0;17.120;0;29.698;0;120.9;3:40.247;10:18:40.247;0:23.101;0:17.120;0:29.698;;Stoffel VANDOORNE;;;;HWA RACELAB;;225;
5;1;3;1:13.707;0;;25.300;0;18.060;0;30.347;0;114.7;4:53.954;10:19:53.954;0:25.300;0:18.060;0:30.347;;Stoffel VANDOORNE;;;;HWA RACELAB;;225;
5;1;4;1:17.128;0;;24.238;0;18.598;0;34.292;0;109.6;6:11.082;10:21:11.082;0:24.238;0:18.598;0:34.292;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;5;1:38.542;0;;34.122;0;27.570;0;36.850;0;85.8;7:49.624;10:22:49.624;0:34.122;0:27.570;0:36.850;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;6;1:28.278;0;;23.186;0;28.002;0;37.090;0;95.8;9:17.902;10:24:17.902;0:23.186;0:28.002;0:37.090;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;7;1:13.413;0;;23.977;0;18.416;0;31.020;0;115.1;10:31.315;10:25:31.315;0:23.977;0:18.416;0:31.020;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;8;1:13.324;0;;23.966;0;18.419;0;30.939;0;115.3;11:44.639;10:26:44.639;0:23.966;0:18.419;0:30.939;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;9;1:13.976;0;;24.201;0;18.748;0;31.027;0;114.3;12:58.615;10:27:58.615;0:24.201;0:18.748;0:31.027;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;10;1:13.255;0;;24.182;0;18.302;0;30.771;0;115.4;14:11.870;10:29:11.870;0:24.182;0:18.302;0:30.771;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;11;6:05.988;0;B;24.416;0;18.397;0;5:23.175;0;23.1;20:17.858;10:35:17.858;0:24.416;0:18.397;5:23.175;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;12;1:33.892;0;;37.233;0;21.258;0;35.401;0;90.0;21:51.750;10:36:51.750;0:37.233;0:21.258;0:35.401;;Stoffel VANDOORNE;0:04:58.709;;;HWA RACELAB;;250;
5;1;13;1:45.600;0;;47.792;0;22.807;0;35.001;0;80.0;23:37.350;10:38:37.350;0:47.792;0:22.807;0:35.001;;Stoffel VANDOORNE;;;;HWA RACELAB;;250;
5;1;14;1:41.713;0;;24.090;0;34.132;0;43.491;0;83.1;25:19.063;10:40:19.063;0:24.090;0:34.132;0:43.491;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;15;1:09.299;2;;22.962;2;16.945;2;29.392;2;122.0;26:28.362;10:41:28.362;0:22.962;0:16.945;0:29.392;;Stoffel VANDOORNE;;;;HWA RACELAB;;250;
5;1;16;1:46.595;0;;31.262;0;30.925;0;44.408;0;79.3;28:14.957;10:43:14.957;0:31.262;0:30.925;0:44.408;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;17;1:10.730;0;;23.165;0;17.584;0;29.981;0;119.5;29:25.687;10:44:25.687;0:23.165;0:17.584;0:29.981;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
5;1;18;1:35.756;0;;29.578;0;25.758;0;40.420;0;88.3;31:01.443;10:46:01.443;0:29.578;0:25.758;0:40.420;;Stoffel VANDOORNE;;;;HWA RACELAB;;;
6;1;1;1:57.945;0;;1:07.481;0;18.842;0;31.622;0;71.7;1:57.945;10:16:57.945;1:07.481;0:18.842;0:31.622;;Maximilian GÜNTHER;0:00:25.609;;;GEOX DRAGON;;;
6;1;2;1:14.872;0;;24.222;0;19.714;0;30.936;0;112.9;3:12.817;10:18:12.817;0:24.222;0:19.714;0:30.936;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;3;1:12.052;0;;23.613;0;17.915;0;30.524;0;117.3;4:24.869;10:19:24.869;0:23.613;0:17.915;0:30.524;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;4;1:11.789;0;;23.407;0;17.796;0;30.586;0;117.7;5:36.658;10:20:36.658;0:23.407;0:17.796;0:30.586;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;5;1:12.410;0;;23.532;0;18.023;0;30.855;0;116.7;6:49.068;10:21:49.068;0:23.532;0:18.023;0:30.855;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;6;1:16.370;0;;23.584;0;18.925;0;33.861;0;110.7;8:05.438;10:23:05.438;0:23.584;0:18.925;0:33.861;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;7;1:12.845;0;;23.929;0;18.134;0;30.782;0;116.0;9:18.283;10:24:18.283;0:23.929;0:18.134;0:30.782;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;8;1:21.234;0;;28.310;0;19.847;0;33.077;0;104.1;10:39.517;10:25:39.517;0:28.310;0:19.847;0:33.077;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;9;1:11.136;0;;23.301;0;17.789;0;30.046;0;118.8;11:50.653;10:26:50.653;0:23.301;0:17.789;0:30.046;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;10;1:33.744;0;;27.743;0;26.250;0;39.751;0;90.2;13:24.397;10:28:24.397;0:27.743;0:26.250;0:39.751;;Maximilian GÜNTHER;;;;GEOX DRAGON;;225;
6;1;11;1:09.799;2;;22.928;2;17.267;2;29.604;0;121.1;14:34.196;10:29:34.196;0:22.928;0:17.267;0:29.604;;Maximilian GÜNTHER;;;;GEOX DRAGON;;225;
6;1;12;6:27.505;0;B;28.260;0;18.549;0;5:40.696;0;21.8;21:01.701;10:36:01.701;0:28.260;0:18.549;5:40.696;;Maximilian GÜNTHER;;;;GEOX DRAGON;;225;
6;1;13;1:38.621;0;;38.672;0;25.427;0;34.522;0;85.7;22:40.322;10:37:40.322;0:38.672;0:25.427;0:34.522;;Maximilian GÜNTHER;0:05:15.272;;;GEOX DRAGON;;;
6;1;14;1:20.597;0;;26.873;0;22.348;0;31.376;0;104.9;24:00.919;10:39:00.919;0:26.873;0:22.348;0:31.376;;Maximilian GÜNTHER;;;;GEOX DRAGON;;250;
6;1;15;1:10.813;0;;23.982;0;17.428;0;29.403;2;119.4;25:11.732;10:40:11.732;0:23.982;0:17.428;0:29.403;;Maximilian GÜNTHER;;;;GEOX DRAGON;;250;
6;1;16;1:25.912;0;;28.111;0;22.664;0;35.137;0;98.4;26:37.644;10:41:37.644;0:28.111;0:22.664;0:35.137;;Maximilian GÜNTHER;;;;GEOX DRAGON;;250;
6;1;17;1:10.998;0;;23.201;0;17.654;0;30.143;0;119.1;27:48.642;10:42:48.642;0:23.201;0:17.654;0:30.143;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;18;1:36.022;0;;27.345;0;33.599;0;35.078;0;88.0;29:24.664;10:44:24.664;0:27.345;0:33.599;0:35.078;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
6;1;19;1:10.777;0;;23.066;0;17.662;0;30.049;0;119.4;30:35.441;10:45:35.441;0:23.066;0:17.662;0:30.049;;Maximilian GÜNTHER;;;;GEOX DRAGON;;;
64;1;1;1:47.063;0;;50.203;0;21.791;0;35.069;0;79.0;1:47.063;10:16:47.063;0:50.203;0:21.791;0:35.069;;Jérôme D'AMBROSIO;0:00:14.584;;;MAHINDRA RACING;;;
64;1;2;1:11.771;0;;23.474;0;17.677;0;30.620;0;117.8;2:58.834;10:17:58.834;0:23.474;0:17.677;0:30.620;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;3;1:23.342;0;;31.556;0;18.930;0;32.856;0;101.4;4:22.176;10:19:22.176;0:31.556;0:18.930;0:32.856;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;4;1:10.317;0;;23.011;0;17.550;0;29.756;0;120.2;5:32.493;10:20:32.493;0:23.011;0:17.550;0:29.756;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;5;1:36.396;0;;29.755;0;27.783;0;38.858;0;87.7;7:08.889;10:22:08.889;0:29.755;0:27.783;0:38.858;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;6;1:10.609;0;;23.117;0;17.507;0;29.985;0;119.7;8:19.498;10:23:19.498;0:23.117;0:17.507;0:29.985;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;7;1:26.896;0;;29.107;0;22.786;0;35.003;0;97.3;9:46.394;10:24:46.394;0:29.107;0:22.786;0:35.003;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;225;
64;1;8;1:09.587;0;;22.973;0;17.066;0;29.548;0;121.5;10:55.981;10:25:55.981;0:22.973;0:17.066;0:29.548;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;225;
64;1;9;10:48.016;0;B;28.211;0;27.088;0;9:52.717;0;13.0;21:43.997;10:36:43.997;0:28.211;0:27.088;9:52.717;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;225;
64;1;10;1:38.319;0;;39.664;0;23.330;0;35.325;0;86.0;23:22.316;10:38:22.316;0:39.664;0:23.330;0:35.325;;Jérôme D'AMBROSIO;0:09:24.118;;;MAHINDRA RACING;;250;
64;1;11;1:08.533;2;;22.726;2;16.790;2;29.017;2;123.3;24:30.849;10:39:30.849;0:22.726;0:16.790;0:29.017;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;250;
64;1;12;1:10.905;0;;23.087;0;17.656;0;30.162;0;119.2;25:41.754;10:40:41.754;0:23.087;0:17.656;0:30.162;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;13;1:12.949;0;;23.535;0;17.941;0;31.473;0;115.9;26:54.703;10:41:54.703;0:23.535;0:17.941;0:31.473;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;14;3:00.605;0;B;28.328;0;21.669;0;2:10.608;0;46.8;29:55.308;10:44:55.308;0:28.328;0:21.669;2:10.608;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;15;2:07.817;0;;40.600;0;23.049;0;1:04.168;0;66.1;32:03.125;10:47:03.125;0:40.600;0:23.049;1:04.168;;Jérôme D'AMBROSIO;0:01:44.877;;;MAHINDRA RACING;;;
66;1;1;1:30.414;0;;37.636;0;21.211;0;31.567;0;93.5;1:30.414;10:16:30.414;0:37.636;0:21.211;0:31.567;;Daniel ABT;0:00:06.174;;;Audi Sport Abt Schaeffler Formula E Team;;250;
66;1;2;1:11.753;0;;23.534;0;17.326;0;30.893;0;117.8;2:42.167;10:17:42.167;0:23.534;0:17.326;0:30.893;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
66;1;3;1:23.690;0;B;25.257;0;17.512;0;40.921;0;101.0;4:05.857;10:19:05.857;0:25.257;0:17.512;0:40.921;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;4;4:42.035;0;;3:51.867;0;19.251;0;30.917;0;30.0;8:47.892;10:23:47.892;3:51.867;0:19.251;0:30.917;;Daniel ABT;0:03:38.380;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;5;1:12.844;0;;24.184;0;18.133;0;30.527;0;116.0;10:00.736;10:25:00.736;0:24.184;0:18.133;0:30.527;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;6;1:12.345;0;;24.035;0;18.004;0;30.306;0;116.8;11:13.081;10:26:13.081;0:24.035;0:18.004;0:30.306;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;7;1:19.178;0;;23.908;0;21.735;0;33.535;0;106.8;12:32.259;10:27:32.259;0:23.908;0:21.735;0:33.535;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;8;1:14.236;0;;23.824;0;17.581;0;32.831;0;113.9;13:46.495;10:28:46.495;0:23.824;0:17.581;0:32.831;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;9;1:10.549;0;;23.218;0;17.560;0;29.771;0;119.8;14:57.044;10:29:57.044;0:23.218;0:17.560;0:29.771;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;10;1:12.714;0;;23.358;0;17.681;0;31.675;0;116.2;16:09.758;10:31:09.758;0:23.358;0:17.681;0:31.675;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;11;1:22.129;0;;23.259;0;21.813;0;37.057;0;102.9;17:31.887;10:32:31.887;0:23.259;0:21.813;0:37.057;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;12;1:10.701;0;;23.254;0;17.602;0;29.845;0;119.6;18:42.588;10:33:42.588;0:23.254;0:17.602;0:29.845;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;13;1:25.155;0;B;23.942;0;17.666;0;43.547;0;99.3;20:07.743;10:35:07.743;0:23.942;0:17.666;0:43.547;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;14;7:24.659;0;;6:24.611;0;20.896;0;39.152;0;19.0;27:32.402;10:42:32.402;6:24.611;0:20.896;0:39.152;;Daniel ABT;0:06:09.598;;;Audi Sport Abt Schaeffler Formula E Team;;250;
66;1;15;1:08.781;2;;23.025;2;16.865;2;28.891;2;122.9;28:41.183;10:43:41.183;0:23.025;0:16.865;0:28.891;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;250;
66;1;16;1:20.144;0;;26.094;0;20.465;0;33.585;0;105.5;30:01.327;10:45:01.327;0:26.094;0:20.465;0:33.585;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
7;1;1;1:55.476;0;;1:05.723;0;18.674;0;31.079;0;73.2;1:55.476;10:16:55.476;1:05.723;0:18.674;0:31.079;;José Maria LOPEZ;0:00:28.522;;;GEOX DRAGON;;;
7;1;2;1:14.771;0;;24.005;0;19.841;0;30.925;0;113.0;3:10.247;10:18:10.247;0:24.005;0:19.841;0:30.925;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;3;1:12.426;0;;23.548;0;18.066;0;30.812;0;116.7;4:22.673;10:19:22.673;0:23.548;0:18.066;0:30.812;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;4;1:11.385;0;;23.478;0;17.948;0;29.959;0;118.4;5:34.058;10:20:34.058;0:23.478;0:17.948;0:29.959;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;5;1:11.534;0;;23.343;0;17.968;0;30.223;0;118.2;6:45.592;10:21:45.592;0:23.343;0:17.968;0:30.223;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;6;1:21.356;0;;25.420;0;23.768;0;32.168;0;103.9;8:06.948;10:23:06.948;0:25.420;0:23.768;0:32.168;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;7;1:11.825;0;;23.475;0;17.522;0;30.828;0;117.7;9:18.773;10:24:18.773;0:23.475;0:17.522;0:30.828;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;8;1:26.828;0;B;26.230;0;17.894;0;42.704;0;97.4;10:45.601;10:25:45.601;0:26.230;0:17.894;0:42.704;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;9;1:43.560;0;;35.380;0;27.096;0;41.084;0;81.6;12:29.161;10:27:29.161;0:35.380;0:27.096;0:41.084;;José Maria LOPEZ;0:00:18.520;;;GEOX DRAGON;;;
7;1;10;1:10.202;0;;22.953;0;17.449;0;29.800;0;120.4;13:39.363;10:28:39.363;0:22.953;0:17.449;0:29.800;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;11;1:30.327;0;;29.631;0;26.270;0;34.426;0;93.6;15:09.690;10:30:09.690;0:29.631;0:26.270;0:34.426;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;12;1:09.371;0;;22.798;0;16.981;0;29.592;0;121.8;16:19.061;10:31:19.061;0:22.798;0:16.981;0:29.592;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;13;5:52.303;0;B;27.259;0;23.830;0;5:01.214;0;24.0;22:11.364;10:37:11.364;0:27.259;0:23.830;5:01.214;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;14;1:43.015;0;;39.424;0;23.605;0;39.986;0;82.1;23:54.379;10:38:54.379;0:39.424;0:23.605;0:39.986;;José Maria LOPEZ;0:04:24.698;;;GEOX DRAGON;;;
7;1;15;1:27.936;0;;30.785;0;22.072;0;35.079;0;96.1;25:22.315;10:40:22.315;0:30.785;0:22.072;0:35.079;;José Maria LOPEZ;;;;GEOX DRAGON;;250;
7;1;16;1:08.194;3;;22.583;3;16.608;3;29.003;2;124.0;26:30.509;10:41:30.509;0:22.583;0:16.608;0:29.003;;José Maria LOPEZ;;;;GEOX DRAGON;;250;
7;1;17;1:24.220;0;;26.294;0;22.863;0;35.063;0;100.4;27:54.729;10:42:54.729;0:26.294;0:22.863;0:35.063;;José Maria LOPEZ;;;;GEOX DRAGON;;250;
7;1;18;1:10.380;0;;22.862;0;17.444;0;30.074;0;120.1;29:05.109;10:44:05.109;0:22.862;0:17.444;0:30.074;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;19;1:31.688;0;;29.665;0;26.976;0;35.047;0;92.2;30:36.797;10:45:36.797;0:29.665;0:26.976;0:35.047;;José Maria LOPEZ;;;;GEOX DRAGON;;;
8;1;1;2:35.622;0;;1:24.452;0;28.342;0;42.828;0;54.3;2:35.622;10:17:35.622;1:24.452;0:28.342;0:42.828;;Tom DILLMANN;0:00:54.046;;;NIO Formula E Team;;;
