NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
20;0;1;9:44.408;0;;8:40.084;0;32.228;0;32.096;0;20.6;9:44.408;12:24:44.408;8:40.084;0:32.228;0:32.096;;Mitch EVANS;0:07:53.278;;2;Panasonic Jaguar Racing;;
20;0;2;1:14.465;2;;27.316;2;23.661;2;23.488;2;114.7;10:58.873;12:25:58.873;0:27.316;0:23.661;0:23.488;;Mitch EVANS;;;2;Panasonic Jaguar Racing;;
66;0;1;12:20.669;0;;11:21.834;0;30.930;0;27.905;0;16.3;12:20.669;12:27:20.669;11:21.834;0:30.930;0:27.905;;Daniel ABT;0:10:38.673;;2;Audi Sport ABT Schaeffler;;
66;0;2;1:16.579;2;;27.330;2;25.932;2;23.317;2;111.6;13:37.248;12:28:37.248;0:27.330;0:25.932;0:23.317;;Daniel ABT;;;2;Audi Sport ABT Schaeffler;;
7;0;1;6:54.271;0;;5:55.595;0;30.125;0;28.551;0;29.1;6:54.271;12:21:54.271;5:55.595;0:30.125;0:28.551;;Jérôme D'AMBROSIO;0:05:16.382;;3;DRAGON;;
7;0;2;1:15.391;2;;27.634;2;24.386;2;23.371;2;113.3;8:09.662;12:23:09.662;0:27.634;0:24.386;0:23.371;;Jérôme D'AMBROSIO;;;3;DRAGON;;
8;0;1;1:45.150;0;;46.661;0;30.991;0;27.498;0;114.7;1:45.150;12:16:45.150;0:46.661;0:30.991;0:27.498;;Nicolas PROST;;;4;Renault e.dams;;
8;0;2;1:14.921;2;;27.435;2;23.856;2;23.630;2;114.0;3:00.071;12:18:00.071;0:27.435;0:23.856;0:23.630;;Nicolas PROST;;;4;Renault e.dams;;
9;0;1;4:19.318;0;;3:20.919;0;28.995;0;29.404;0;46.5;4:19.318;12:19:19.318;3:20.919;0:28.995;0:29.404;;Sébastien BUEMI;0:01:07.685;;1;Renault e.dams;;
9;0;2;1:13.911;3;;27.237;3;23.392;3;23.282;3;115.6;5:33.229;12:20:33.229;0:27.237;0:23.392;0:23.282;;Sébastien BUEMI;;;1;Renault e.dams;;
