NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;
27;0;1;1:44.307;0;;47.109;0;27.859;0;29.339;0;115.6;1:44.307;12:01:44.307;0:47.109;0:27.859;0:29.339;;Stéphane SARRAZIN;0:00:10.515;;1;Andretti Formula E;;
27;0;2;1:26.036;2;;32.407;0;28.366;0;25.263;2;99.3;3:10.343;12:03:10.343;0:32.407;0:28.366;0:25.263;;Stéphane SARRAZIN;;;1;Andretti Formula E;;
4;0;1;1:59.795;0;;57.182;0;29.547;0;33.066;0;100.7;1:59.795;12:01:59.795;0:57.182;0:29.547;0:33.066;;Tom DILLMANN;0:00:14.171;;1;Venturi Formula E Team;;
4;0;2;1:32.022;0;;34.917;0;29.278;0;27.827;0;92.8;3:31.817;12:03:31.817;0:34.917;0:29.278;0:27.827;;Tom DILLMANN;;;1;Venturi Formula E Team;;
4;0;3;1:14.304;2;;27.308;2;23.525;2;23.471;2;115.0;4:46.121;12:04:46.121;0:27.308;0:23.525;0:23.471;;Tom DILLMANN;;;1;Venturi Formula E Team;;
6;0;1;2:37.963;0;;1:36.553;0;30.458;0;30.952;0;76.3;2:37.963;12:02:37.963;1:36.553;0:30.458;0:30.952;;José Maria LOPEZ;0:00:55.447;;3;DRAGON;;
6;0;2;1:30.733;0;;33.493;0;29.336;0;27.904;0;94.2;4:08.696;12:04:08.696;0:33.493;0:29.336;0:27.904;;José Maria LOPEZ;;;3;DRAGON;;
6;0;3;1:14.244;2;;27.331;2;23.682;2;23.231;4;115.1;5:22.940;12:05:22.940;0:27.331;0:23.682;0:23.231;;José Maria LOPEZ;;;3;DRAGON;;
68;0;1;2:32.186;0;;1:31.461;0;30.496;0;30.229;0;79.2;2:32.186;12:02:32.186;1:31.461;0:30.496;0:30.229;;Luca FILIPPI;0:00:52.875;;1;NIO Formula E Team;;
68;0;2;1:28.005;0;;33.532;0;27.460;0;27.013;0;97.1;4:00.191;12:04:00.191;0:33.532;0:27.460;0:27.013;;Luca FILIPPI;;;1;NIO Formula E Team;;
68;0;3;1:14.523;2;;27.462;2;23.580;2;23.481;2;114.6;5:14.714;12:05:14.714;0:27.462;0:23.580;0:23.481;;Luca FILIPPI;;;1;NIO Formula E Team;;
8;0;1;2:07.273;0;;1:03.760;0;32.973;0;30.540;0;94.8;2:07.273;12:02:07.273;1:03.760;0:32.973;0:30.540;;Nicolas PROST;0:00:24.151;;1;Renault e.dams;;
8;0;2;1:35.471;0;;35.240;0;30.708;0;29.523;0;89.5;3:42.744;12:03:42.744;0:35.240;0:30.708;0:29.523;;Nicolas PROST;;;1;Renault e.dams;;
8;0;3;1:14.198;3;;27.209;4;23.447;3;23.542;2;115.1;4:56.942;12:04:56.942;0:27.209;0:23.447;0:23.542;;Nicolas PROST;;;1;Renault e.dams;;
